Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
0;0.000000;262701; -4.547473508865E-13; -1.953259776144E-11;  4.697731135113E+04;  4.697731135113E+04
1;0.050069;262701;  4.783613039262E-01; -2.493165433495E-04;  1.661083383239E+06;  1.661083383239E+06
2;0.100126;262701;  1.066925975652E+04; -1.076702845924E-01;  2.609219672746E+06;  2.609241486284E+06
3;0.150088;262701; -6.575581567360E+03; -3.564327913637E-01;  3.219880044329E+06;  3.219886758589E+06
4;0.200076;262701;  2.116988939233E+04; -1.594379121710E-01;  1.802691434155E+06;  1.802815734065E+06
5;0.250068;262701; -5.760090528516E+03;  9.974143423103E-02;  3.088856932813E+05;  3.089393956050E+05
6;0.300003;262701; -3.941103626491E+04;  1.156093721704E-01;  8.407620626111E+05;  8.416852592897E+05
7;0.350191;262701;  1.212998825077E+04;  1.921812428222E-01;  2.544244355833E+06;  2.544273271251E+06
8;0.400133;262701;  1.249494599960E+05;  2.260103174621E-01;  3.330424263888E+06;  3.332767340372E+06
9;0.450124;262701; -3.591816129631E+04;  5.473914342859E-02;  2.065365087876E+06;  2.065677385393E+06
10;0.500118;262701; -1.426532319998E+05;  4.776371102267E-02;  3.582572124265E+05;  3.856140231573E+05
11;0.550054;262701; -1.511211058138E+03; -1.637580510689E-01;  8.589093813435E+05;  8.589107107952E+05
12;0.600154;262701;  8.199385270218E+04; -2.882385476970E-01;  2.039491739916E+06;  2.041139277234E+06
13;0.650198;262701; -6.087277763846E+04; -7.559811668975E-02;  3.254149477410E+06;  3.254718776851E+06
14;0.700078;262701;  3.409343633069E+04;  4.056544123243E-01;  2.423066466543E+06;  2.423306308267E+06
15;0.750186;262701;  3.933445718203E+04;  1.257774923438E+00;  6.487474937226E+05;  6.499388510735E+05
16;0.800144;262701;  6.211400430229E+03; -2.613889287480E+00;  5.326973893962E+05;  5.327336015042E+05
17;0.850154;262701; -3.719218613346E+04; -3.844431512169E-01;  1.965820614119E+06;  1.966172409939E+06
18;0.900025;262701; -7.046748932063E+03; -3.153044560960E-01;  3.099948087768E+06;  3.099956097033E+06
19;0.950018;262701;  4.063838587100E+04; -2.814867048200E+00;  2.555366289381E+06;  2.555689408226E+06
20;1.000087;262701;  1.360517572788E+04;  1.369041919499E+01;  1.159083635735E+06;  1.159163480974E+06
21;1.050194;262701; -5.195701453951E+04;  3.225128876990E+01;  5.091301840115E+05;  5.117744392519E+05
22;1.100030;262701; -8.919902540510E+03;  1.230437484941E+01;  1.258865797026E+06;  1.258897398414E+06
23;1.150123;262701;  7.765321156228E+04; -5.864556720588E+00;  3.139851631901E+06;  3.140811724961E+06
24;1.200114;262701; -3.699298170428E+04; -1.462351914640E+00;  2.941949560227E+06;  2.942182131619E+06
25;1.250193;262701; -3.543121745943E+04; -4.869095102400E+01;  1.183069977426E+06;  1.183600416115E+06
26;1.300181;262701;  2.430505636570E+04; -1.000351497814E+01;  5.899723112540E+05;  5.904727461207E+05
27;1.350112;262701;  1.734965515381E+04; -8.154748738177E+00;  1.271006201589E+06;  1.271124610366E+06
28;1.400014;262701; -3.398751526040E+03;  3.851266368047E+01;  2.538996093362E+06;  2.538998368472E+06
29;1.450100;262701; -1.858471822736E+04;  3.704816688520E+01;  2.956758570396E+06;  2.956816977213E+06
30;1.500116;262701;  7.669342757550E+03; -3.009315690754E+01;  2.004764448035E+06;  2.004779117966E+06
31;1.550087;262701;  1.718875404718E+04; -7.845172031414E+00;  5.749995592345E+05;  5.752564179973E+05
32;1.600093;262701; -1.048975720713E+04; -2.859467425024E+01;  6.648556656838E+05;  6.649384121975E+05
33;1.650096;262701; -5.278848703889E+03; -8.806406490868E+00;  2.441509969972E+06;  2.441515676745E+06
34;1.700016;262701;  1.245486572432E+03;  1.137465422220E+02;  3.179420078493E+06;  3.179420324477E+06
35;1.750049;262701;  8.875502015923E+03;  1.374002928511E+02;  2.123995546408E+06;  2.124014094721E+06
36;1.800074;262701;  5.561552862145E+03;  1.662980538574E+01;  7.893616761779E+05;  7.893812684408E+05
37;1.850174;262701; -1.139432574044E+04; -3.664609515483E+01;  5.896660309115E+05;  5.897761100731E+05
38;1.900040;262701; -5.465150094281E+03; -6.393426284159E+01;  2.033135380012E+06;  2.033142726276E+06
39;1.950180;262701;  2.646086572024E+04; -1.180964523866E+02;  3.140681357172E+06;  3.140792826445E+06
40;2.000119;262701; -2.912884380638E+03; -1.189427875778E+02;  2.425371798771E+06;  2.425373550882E+06
41;2.050009;262701; -2.798559569956E+04; -8.188957610567E+01;  9.451234536216E+05;  9.455377003897E+05
42;2.100085;262701;  2.249728070586E+04; -2.615398615705E+01;  7.044065384849E+05;  7.047657055955E+05
43;2.150177;262701;  2.529247129821E+04; -2.926098784936E+01;  1.722861115048E+06;  1.723046758421E+06
44;2.200055;262701; -4.646383413342E+04; -1.472569657661E+02;  2.645914920918E+06;  2.646322859801E+06
45;2.250157;262701;  5.962240462840E+03; -3.013966053878E+01;  2.801673849848E+06;  2.801680194123E+06
46;2.300165;262701;  5.278319710292E+04;  7.363272362106E+01;  1.568374464669E+06;  1.569262416788E+06
47;2.350056;262701; -3.554106516566E+04;  3.655902564764E+01;  4.103336795774E+05;  4.118700004191E+05
