Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
32;1.600088;247818; -5.561445396870E+03;  2.134720463350E+01;  8.014606049977E+05;  8.014799008671E+05
33;1.650015;247818;  7.176942493851E+02; -3.567672706200E+01;  2.076891979240E+06;  2.076892103550E+06
34;1.700084;247818; -9.507739404810E+02; -1.556435232985E+02;  2.091515904645E+06;  2.091516126540E+06
35;1.750032;247818;  3.989693328212E+03; -1.430554210133E+02;  9.340546460434E+05;  9.340631776882E+05
36;1.800181;247818;  2.411944675020E+03; -3.582283383404E+01;  2.519730810856E+05;  2.519846272140E+05
37;1.850128;247818; -5.055528581889E+03; -1.655575287990E+01;  8.021129187506E+05;  8.021288506655E+05
38;1.900120;247818; -1.199637347390E+03; -2.677702841738E+01;  1.930443199177E+06;  1.930443572108E+06
39;1.950177;247818;  1.216497593154E+04; -7.888908960276E+01;  2.115319283785E+06;  2.115354264707E+06
40;2.000033;247818; -4.072488744494E+03;  4.142538212895E+01;  1.098165806758E+06;  1.098173358815E+06
41;2.050089;247818; -1.091679612290E+04; -5.171323286390E+01;  2.599454444315E+05;  2.601745821415E+05
42;2.100127;247818;  1.330677690867E+04; -1.302273034484E+01;  8.219791546712E+05;  8.220868574519E+05
43;2.150018;247818;  9.377293040233E+03;  2.281170898449E+01;  1.781794425537E+06;  1.781819101093E+06
44;2.200123;247818; -2.167328171809E+04;  1.994790262502E+01;  1.898665368363E+06;  1.898789064788E+06
45;2.250183;247818;  5.809308559399E+03;  1.841339593712E+02;  1.392304696400E+06;  1.392316828020E+06
46;2.300151;247818;  2.535832651776E+04;  2.229925451927E+02;  5.674444178882E+05;  5.680107937724E+05
47;2.350169;247818; -2.018775124185E+04;  8.740447153852E+01;  4.694245440247E+05;  4.698584419509E+05
48;2.400133;247818; -8.943274758506E+03; -5.902719679960E+01;  1.553276558030E+06;  1.553302305211E+06
49;2.450182;247818;  2.366843112064E+04; -2.427522889660E+02;  2.123259806729E+06;  2.123391735038E+06
50;2.500043;247818;  9.955551052559E+02; -1.124272149992E+02;  1.490581468819E+06;  1.490581805523E+06
51;2.550120;247818; -9.241586154043E+03;  2.004557671256E+01;  5.540318238564E+05;  5.541088964834E+05
52;2.600126;247818; -1.401728686450E+03; -4.626218211996E+01;  5.119854920764E+05;  5.119874130096E+05
53;2.650130;247818;  1.130708371300E+04; -1.012015258913E+02;  1.367766149591E+06;  1.367812889379E+06
54;2.700043;247818;  5.134665909165E+03; -1.328791281364E+02;  2.047004154158E+06;  2.047010598310E+06
55;2.750063;247818; -7.089754029313E+03; -1.074156326350E+02;  1.700375189049E+06;  1.700389972825E+06
56;2.800080;247818; -4.300991500462E+03;  1.290254067845E+02;  6.421379742980E+05;  6.421523909564E+05
57;2.850071;247818;  1.517099176318E+04; -3.903328331249E+01;  4.135183146268E+05;  4.137965164746E+05
58;2.900075;247818;  3.962598256598E+03; -1.479613056076E+02;  1.328376417724E+06;  1.328382336243E+06
59;2.950061;247818; -9.567226128032E+03; -1.718248789946E+02;  1.944638564059E+06;  1.944662105911E+06
60;3.000159;247818;  6.065379321465E+02; -1.902362587699E+02;  1.685698376975E+06;  1.685698496830E+06
61;3.050183;247818;  9.060280887130E+03; -6.696901270737E+01;  9.298881093490E+05;  9.299322497275E+05
62;3.100012;247818;  7.748590356788E+03;  1.919831231828E+02;  4.567575724918E+05;  4.568233329621E+05
63;3.150156;247818; -9.636586929104E+03;  2.560974733576E+02;  9.652000101843E+05;  9.652481489510E+05
64;3.200156;247818; -3.906986430032E+03; -1.257371905324E+01;  1.938092754897E+06;  1.938096692966E+06
65;3.250022;247818;  1.856024496709E+04; -1.200097376335E+02;  1.950138953070E+06;  1.950227277365E+06
66;3.300101;247818;  1.994879787123E+02; -1.696522193936E+02;  9.048867136382E+05;  9.048867515310E+05
67;3.350143;247818; -1.155694308012E+04;  7.367260413247E+01;  3.800697998401E+05;  3.802454748074E+05
68;3.400017;247818;  8.941494083209E+03; -6.731670276254E+01;  1.032015076369E+06;  1.032053812891E+06
69;3.450006;247818;  6.786988948087E+03; -9.894641031573E+01;  1.824259240600E+06;  1.824271868424E+06
70;3.500069;247818; -2.860305991168E+03;  5.623322111000E+01;  1.831983492661E+06;  1.831985726444E+06
71;3.550050;247818;  2.397819182236E+03;  2.201736412639E+02;  1.126403525244E+06;  1.126406098925E+06
72;3.600040;247818;  2.502709839594E+02;  5.149620044810E+02;  5.397334640890E+05;  5.397337677772E+05
73;3.650193;247818;  3.803515175765E+03;  3.251989014890E+02;  8.336776726906E+05;  8.336864125226E+05
74;3.700135;247818;  7.767481776965E+03;  2.811844138734E+02;  1.650231865005E+06;  1.650250169251E+06
75;3.750006;247818; -7.213171654170E+03;  2.573772998286E+02;  1.909172029114E+06;  1.909185672699E+06
76;3.800104;247818; -9.512537836762E+02;  4.195656823935E+02;  1.280740895971E+06;  1.280741317961E+06
77;3.850168;247818;  1.709932586351E+04;  5.000486282972E+02;  6.195450303397E+05;  6.197811562255E+05
78;3.900135;247818; -2.118787456645E+03;  2.726787941022E+02;  7.118910439171E+05;  7.118942491855E+05
79;3.950064;247818; -1.603761609240E+04;  1.859496414591E+02;  1.475823831853E+06;  1.475910980504E+06
80;4.000038;247818;  1.690381772185E+04;  2.414125409672E+02;  1.961820312118E+06;  1.961893150600E+06
81;4.050192;247818;  1.208776276558E+04;  2.701385559129E+02;  1.437355594420E+06;  1.437406446275E+06
82;4.100079;247818; -1.547367099375E+04;  1.406877413648E+02;  6.408728684099E+05;  6.410596600559E+05
83;4.150153;247818; -1.900033380656E+03; -1.368040130453E+02;  6.564397969714E+05;  6.564425609983E+05
84;4.200050;247818;  1.385002717849E+04; -1.398874272629E+02;  1.392672383422E+06;  1.392741257509E+06
85;4.250112;247818;  2.764970774981E+03; -1.766946488501E+02;  1.885837779815E+06;  1.885839815059E+06
86;4.300082;247818; -9.470852341790E+03; -1.506302771163E+02;  1.535021111746E+06;  1.535050335734E+06
87;4.350069;247818; -4.811823815084E+02; -3.405175183631E+01;  8.045600294391E+05;  8.045601740498E+05
88;4.400154;247818;  9.875649255067E+03;  1.982279138055E+02;  5.948255491446E+05;  5.949075572370E+05
89;4.450085;247818;  1.164286955443E+03;  1.926852048274E+02;  1.218400444683E+06;  1.218401016208E+06
90;4.500055;247818; -8.946674721456E+03;  1.793906474818E+02;  1.869052287952E+06;  1.869073709158E+06
91;4.550173;247818;  1.378760913806E+03;  1.848359989725E+02;  1.624688018420E+06;  1.624688613964E+06
92;4.600129;247818;  8.028972514078E+03;  4.038160198683E+02;  8.948802021747E+05;  8.949163110097E+05
93;4.650032;247818; -2.898761062386E+03;  5.794859610948E+02;  6.215325994368E+05;  6.215396292936E+05
94;4.700103;247818; -5.764306445417E+03;  6.412984464178E+02;  1.068327723665E+06;  1.068343467076E+06
95;4.750129;247818;  6.049585079197E+02;  6.713806955491E+02;  1.743767044938E+06;  1.743767279123E+06
96;4.800029;247818;  2.450868205563E+03;  4.511678146604E+02;  1.778541234264E+06;  1.778542980162E+06
97;4.850188;247818; -1.646994540329E+03;  1.935056608447E+02;  1.021156819240E+06;  1.021158165769E+06
98;4.900120;247818; -6.585620778209E+03;  7.275889704730E+01;  5.167040033401E+05;  5.167459750811E+05
99;4.950042;247818; -8.853092255440E+02; -1.189733357161E+02;  1.011990252312E+06;  1.011990646548E+06
100;5.000158;247818;  2.421667149628E+03; -2.320734748833E+01;  1.746041200626E+06;  1.746042880142E+06
101;5.050097;247818; -7.080785448597E+03;  2.965719054945E+02;  1.708211518927E+06;  1.708226220052E+06
102;5.100144;247818; -6.454544284677E+03;  3.958682046267E+02;  1.094806631584E+06;  1.094825729700E+06
103;5.150148;247818;  2.736224435906E+02;  3.021667499097E+02;  6.833877837124E+05;  6.833879052935E+05
104;5.200105;247818; -8.392681969432E+03;  1.346252577167E+02;  8.895201994635E+05;  8.895598015244E+05
105;5.250074;247818;  1.910400600196E+03; -1.063153858629E+02;  1.470326222774E+06;  1.470327467713E+06
106;5.300198;247818; -1.062806284688E+04; -1.191482919274E+02;  1.939440795234E+06;  1.939469919368E+06
107;5.350129;247818; -1.992248265429E+04;  1.020167789250E+02;  1.213388277779E+06;  1.213551823522E+06
108;5.400082;247818;  1.366750137033E+04;  1.582118745399E+02;  5.674883840940E+05;  5.676529676715E+05
109;5.450144;247818; -5.119319912875E+03;  1.104005164081E+02;  8.219439285799E+05;  8.219598781900E+05
110;5.500042;247818; -2.031361943205E+04;  3.995577749059E+01;  1.512732623184E+06;  1.512869007541E+06
111;5.550169;247818; -4.791026518413E+03;  3.499882614013E+02;  1.814683720740E+06;  1.814690078979E+06
112;5.600193;247818;  1.543394546378E+03;  2.883521711650E+02;  1.329443429893E+06;  1.329444357052E+06
113;5.650121;247818; -1.280383776077E+04;  2.235180653512E+02;  6.742018259408E+05;  6.743234315398E+05
114;5.700144;247818; -1.200739195327E+04;  1.353728010446E+02;  7.237726574912E+05;  7.238722646429E+05
115;5.750150;247818; -1.109072165475E+03;  1.068880337461E+02;  1.400514429564E+06;  1.400514872782E+06
116;5.800091;247818; -9.764533106560E+03;  7.869969430576E+01;  1.811635371903E+06;  1.811661688349E+06
117;5.850010;247818; -1.909436688642E+04;  9.984829916288E+00;  1.396979923816E+06;  1.397110411704E+06
118;5.900149;247818; -6.834269738130E+03;  1.435443685605E+02;  7.485511092988E+05;  7.485823208441E+05
119;5.950012;247818; -7.735025538908E+02;  2.469907289664E+02;  7.095503252211E+05;  7.095507898185E+05
120;6.000043;247818; -1.513203560496E+04;  1.018075725055E+02;  1.285780642389E+06;  1.285869685936E+06
121;6.050053;247818; -1.956441988641E+04;  1.327070722394E+02;  1.737740772498E+06;  1.737850907454E+06
122;6.100078;247818; -5.309232297173E+03;  2.560333434631E+02;  1.487315399803E+06;  1.487324897927E+06
123;6.150078;247818; -9.212011267541E+03;  5.449861620762E+01;  8.469315298019E+05;  8.469816292543E+05
124;6.200006;247818; -1.687430406048E+04; -9.785675009573E+01;  6.749781640849E+05;  6.751890651550E+05
125;6.250167;247818; -9.176921330587E+03; -1.663294325369E+01;  1.190656661671E+06;  1.190692026573E+06
126;6.300007;247818; -8.954502920288E+03; -2.728435537541E+01;  1.669244604247E+06;  1.669268622084E+06
127;6.350096;247818; -2.396863597250E+04; -1.576456681802E+02;  1.544302245894E+06;  1.544488247620E+06
128;6.400063;247818; -1.127723836079E+04; -1.248391350682E+02;  9.876430988669E+05;  9.877074882926E+05
129;6.450058;247818; -1.968350716306E+03; -1.796806813481E+02;  6.189647166741E+05;  6.189678724918E+05
130;6.500048;247818; -2.312356463444E+04; -1.441362414561E+02;  1.061739493098E+06;  1.061991276434E+06
131;6.550193;247818; -1.283110894370E+04; -2.029365325934E+02;  1.701317807853E+06;  1.701366204513E+06
132;6.600116;247818; -1.316931635459E+04; -3.522904412681E+02;  1.561016571780E+06;  1.561072161168E+06
133;6.650096;247818; -1.898468386118E+04; -2.256083674592E+02;  1.004236808402E+06;  1.004416266530E+06
134;6.700178;247818; -1.186677425323E+04; -2.718532914148E+00;  7.200300507855E+05;  7.201278319665E+05
135;6.750060;247818; -1.051173376358E+04;  2.949674685446E+02;  9.984741261505E+05;  9.985295008885E+05
136;6.800068;247818; -1.655483207380E+04;  4.636463621833E+02;  1.516733973476E+06;  1.516824387901E+06
137;6.850179;247818; -1.910089611831E+04;  2.445355720146E+02;  1.660633133602E+06;  1.660742998916E+06
138;6.900046;247818; -1.723227298006E+04;  1.325783122869E+02;  1.168712890228E+06;  1.168839932837E+06
139;6.950154;247818; -9.172469153726E+03;  1.794358801624E+02;  6.470080004206E+05;  6.470730399236E+05
140;7.000020;247818; -7.907363038200E+03;  1.403740829269E+02;  9.110927579090E+05;  9.111270820305E+05
141;7.050180;247818; -2.308878911246E+04;  7.239010462497E+01;  1.547363141755E+06;  1.547535392127E+06
142;7.100108;247818; -1.628171392030E+04; -1.183563499128E+02;  1.642287925571E+06;  1.642368636662E+06
143;7.150071;247818; -8.036146069104E+03; -3.651053052495E-01;  1.199920464829E+06;  1.199947374495E+06
144;7.200135;247818; -1.533634236723E+04;  5.274064816633E+01;  7.614728570193E+05;  7.616272829646E+05
145;7.250174;247818; -1.183619419192E+04;  1.334153011227E+02;  8.611266550427E+05;  8.612080058369E+05
146;7.300055;247818; -9.850613383502E+03;  3.784514918716E+02;  1.407486705056E+06;  1.407521226383E+06
147;7.350144;247818; -1.316164850942E+04;  4.862558242685E+02;  1.696734019060E+06;  1.696785135741E+06
148;7.400186;247818; -1.407669268529E+04;  3.888932769979E+02;  1.313181273185E+06;  1.313256776399E+06
149;7.450160;247818; -8.774922042977E+03;  1.549996915458E+02;  7.749958908379E+05;  7.750455819481E+05
150;7.500061;247818; -4.456137298816E+03;  3.318848537723E+00;  8.203546940003E+05;  8.203667967068E+05
151;7.550050;247818; -8.718469547670E+03;  1.165117506174E+02;  1.371307018553E+06;  1.371334738282E+06
152;7.600040;247818; -1.296261397905E+04;  2.425690409254E+02;  1.686686490304E+06;  1.686736317500E+06
153;7.650145;247818; -5.523788864195E+03;  1.308158904353E+02;  1.362565401800E+06;  1.362576604649E+06
154;7.700036;247818; -8.702072136061E+02;  4.267295569560E+01;  8.683537807423E+05;  8.683542178230E+05
155;7.750160;247818; -6.701748444681E+03; -2.629045153489E+01;  8.338407088490E+05;  8.338676404905E+05
156;7.800042;247818; -5.289157301302E+03;  2.087989871647E+02;  1.274517758554E+06;  1.274528750422E+06
157;7.850062;247818;  3.059688861042E+03;  1.804686996780E+02;  1.640530404227E+06;  1.640533267404E+06
158;7.900012;247818;  1.536522009162E+02;  1.053281175456E+02;  1.469999688001E+06;  1.469999699805E+06
159;7.950066;247818; -1.184310914857E+03;  1.633930972355E+02;  9.830420946559E+05;  9.830428216284E+05
160;8.000002;247818;  4.728490351406E+03;  7.968790119330E+01;  8.026598542366E+05;  8.026737859020E+05
161;8.050015;247818;  5.027360639892E+03;  1.748797452123E+01;  1.180966178799E+06;  1.180976879591E+06
162;8.100139;247818;  6.703802763209E+03; -2.506014930641E+01;  1.641759512111E+06;  1.641773199076E+06
163;8.150054;247818;  1.198496457108E+04;  2.302341677151E+01;  1.546223595928E+06;  1.546270043851E+06
164;8.200035;247818;  9.714671837178E+03;  1.398330470915E+02;  1.047144807935E+06;  1.047189879243E+06
165;8.250182;247818;  9.719469968204E+03;  3.222033993862E+02;  8.342336132083E+05;  8.342902931942E+05
166;8.300019;247818;  1.535295699471E+04;  1.219897010500E+02;  1.152984910200E+06;  1.153087130844E+06
167;8.350115;247818;  1.628552155420E+04;  1.869896853882E+02;  1.563764943548E+06;  1.563849753604E+06
168;8.400005;247818;  2.087927137505E+04;  1.218046961465E+02;  1.569153859583E+06;  1.569292768687E+06
169;8.450008;247818;  2.428430687604E+04;  2.311121392254E+02;  1.199050573606E+06;  1.199296485043E+06
170;8.500181;247818;  2.037526893268E+04;  3.602858984885E+02;  8.995350771475E+05;  8.997658786644E+05
171;8.550053;247818;  2.093198329311E+04;  2.106153613116E+02;  1.051787876580E+06;  1.051996164254E+06
172;8.600131;247818;  2.831159508663E+04;  3.328758663450E+02;  1.492880809594E+06;  1.493149278832E+06
173;8.650181;247818;  3.381867368972E+04;  3.174074980893E+02;  1.643914110603E+06;  1.644261964067E+06
174;8.700141;247818;  3.452040644218E+04;  4.922185052268E+02;  1.292547460166E+06;  1.293008444490E+06
175;8.750067;247818;  3.319586924070E+04;  5.683327580698E+02;  9.365856389564E+05;  9.371739154693E+05
176;8.800043;247818;  3.130122046033E+04;  5.064793694481E+02;  1.039860052692E+06;  1.040331174246E+06
177;8.850198;247818;  3.570992007125E+04;  4.119085639319E+02;  1.429677081921E+06;  1.430123045975E+06
178;8.900195;247818;  4.447730382354E+04;  1.668274481214E+02;  1.611639669217E+06;  1.612253293307E+06
179;8.950044;247818;  4.784119718079E+04;  1.010353082754E+02;  1.389615523589E+06;  1.390438813380E+06
180;9.000023;247818;  4.285283342414E+04; -7.176261608061E+01;  1.050937126160E+06;  1.051810445672E+06
181;9.050093;247818;  4.024243020233E+04;  8.969718440847E+01;  1.018319539261E+06;  1.019114392634E+06
182;9.100035;247818;  4.429644656015E+04; -1.990617055770E+01;  1.329614171293E+06;  1.330351840709E+06
183;9.150151;247818;  4.929106601096E+04;  5.580419071410E+01;  1.587763546205E+06;  1.588528467155E+06
184;9.200174;247818;  5.704076062985E+04;  2.318583492913E+02;  1.467515100341E+06;  1.468623257292E+06
185;9.250072;247818;  5.673133097583E+04;  9.430926942194E+00;  1.133690315511E+06;  1.135108882657E+06
186;9.300100;247818;  4.846920880957E+04; -1.327034401677E+02;  1.020793457540E+06;  1.021943523277E+06
187;9.350035;247818;  4.483509635816E+04; -3.296781330918E+02;  1.268242230873E+06;  1.269034534882E+06
188;9.400164;247818;  5.196006994656E+04; -4.166953367808E+02;  1.536726282804E+06;  1.537604530028E+06
189;9.450145;247818;  6.204353312772E+04; -4.543999235039E+02;  1.486170464687E+06;  1.487465043822E+06
190;9.500074;247818;  6.203536203363E+04; -3.614734047954E+02;  1.213620267081E+06;  1.215204784995E+06
191;9.550141;247818;  5.264378349395E+04; -1.522666270750E+02;  1.061414070051E+06;  1.062718786522E+06
192;9.600104;247818;  4.837825812560E+04; -3.362209338271E+02;  1.207019505937E+06;  1.207988682321E+06
193;9.650030;247818;  5.076320924428E+04; -3.504510718500E+02;  1.464415931346E+06;  1.465295549099E+06
194;9.700131;247818;  5.481159979728E+04; -2.696283239231E+02;  1.498131514043E+06;  1.499133889131E+06
195;9.750148;247818;  5.871287497038E+04; -1.589956558402E+02;  1.268164035978E+06;  1.269522449236E+06
196;9.800195;247818;  5.522332814392E+04; -2.373962889679E+02;  1.082095377823E+06;  1.083503612838E+06
197;9.850007;247818;  4.556945213952E+04; -3.551635902743E+02;  1.168891631570E+06;  1.169779614912E+06
198;9.900001;247818;  4.232911443676E+04; -3.202445496783E+02;  1.403473665802E+06;  1.404111885529E+06
199;9.950133;247818;  4.566082226931E+04; -2.873763942785E+02;  1.478354471350E+06;  1.479059476910E+06
200;10.000045;247818;  4.879424098842E+04; -3.325623125504E+02;  1.304138113310E+06;  1.305050653093E+06
201;10.050069;247818;  4.584818872494E+04; -4.062892844471E+02;  1.112503011962E+06;  1.113447427185E+06
202;10.100193;247818;  3.653270643802E+04; -1.433002249201E+02;  1.131240166934E+06;  1.131829922938E+06
203;10.150009;247818;  3.250433711617E+04; -5.969957427084E+00;  1.326523951016E+06;  1.326922124537E+06
204;10.200144;247818;  3.313524835471E+04; -7.867132469977E+01;  1.455656374982E+06;  1.456033458715E+06
205;10.250121;247818;  2.956852345624E+04; -3.146342091887E+01;  1.341201488448E+06;  1.341527387415E+06
206;10.300183;247818;  2.706464884353E+04;  5.710776585637E+01;  1.123707545952E+06;  1.124033428020E+06
207;10.350170;247818;  2.343106394533E+04;  1.057363575977E+00;  1.091879545646E+06;  1.092130924825E+06
208;10.400029;247818;  1.807775816239E+04; -1.621233091817E+02;  1.267682168638E+06;  1.267811071219E+06
209;10.450196;247818;  1.394287009578E+04; -1.605715096310E+02;  1.405628479342E+06;  1.405697638664E+06
210;10.500197;247818;  1.121807486402E+04; -2.635079063875E+02;  1.337377379338E+06;  1.337424453719E+06
211;10.550085;247818;  6.712978304634E+03; -2.705210079085E+02;  1.156910622303E+06;  1.156930129808E+06
212;10.600117;247818;  1.222482586588E+03; -4.429031278444E+02;  1.078108317629E+06;  1.078109101700E+06
213;10.650196;247818; -3.898732518034E+03; -3.053824896704E+02;  1.192672034090E+06;  1.192678445464E+06
214;10.700169;247818; -7.469980569642E+03; -1.422361226545E+02;  1.343930992024E+06;  1.343951759611E+06
215;10.750085;247818; -1.212947527773E+04;  1.500098961071E+02;  1.327809358510E+06;  1.327864766917E+06
216;10.800004;247818; -1.465353432242E+04;  2.216416739861E+02;  1.159865077694E+06;  1.159957660282E+06
217;10.850008;247818; -1.919020577902E+04;  5.571755779678E+02;  1.065433473921E+06;  1.065606429125E+06
218;10.900085;247818; -2.539492056938E+04;  2.247070136388E+02;  1.150144531962E+06;  1.150424876681E+06
219;10.950169;247818; -3.099387586025E+04;  2.023268112112E+02;  1.283121856665E+06;  1.283496147376E+06
220;11.000024;247818; -3.541428652611E+04;  1.283160600738E+02;  1.285919358448E+06;  1.286406928070E+06
221;11.050100;247818; -3.868026542812E+04;  3.276912989345E+01;  1.150150174002E+06;  1.150800411350E+06
222;11.100053;247818; -4.063998535156E+04; -2.505026325520E+02;  1.053977662215E+06;  1.054760913008E+06
223;11.150079;247818; -4.488531698454E+04; -3.068384547936E+02;  1.110457347504E+06;  1.111364164645E+06
224;11.200052;247818; -5.220758237760E+04; -2.215533462196E+01;  1.231668908996E+06;  1.232774891671E+06
225;11.250196;247818; -5.743705369095E+04;  6.714171052342E+01;  1.246652045069E+06;  1.247974495380E+06
226;11.300016;247818; -5.781552879563E+04;  1.987992717085E+02;  1.125655176360E+06;  1.127138967012E+06
227;11.350079;247818; -5.874011052811E+04;  2.875516667041E+02;  1.033953819134E+06;  1.035621061669E+06
228;11.400112;247818; -6.360922354337E+04;  4.360728166033E+02;  1.080023207297E+06;  1.081894843217E+06
229;11.450149;247818; -7.052394398101E+04;  4.193196745092E+02;  1.183736662482E+06;  1.185835692078E+06
230;11.500155;247818; -7.396761341236E+04;  3.886163454897E+02;  1.196534281481E+06;  1.198818437302E+06
231;11.550036;247818; -7.356677045207E+04;  2.295325022826E+02;  1.101174958829E+06;  1.103629653622E+06
232;11.600076;247818; -7.439655594796E+04;  9.465262746799E+01;  1.021089750377E+06;  1.023796432315E+06
233;11.650201;247818; -7.823965331721E+04;  6.294691375510E+01;  1.048750511791E+06;  1.051664910176E+06
234;11.700155;247818; -8.330871317783E+04;  2.180578712981E+02;  1.139332015024E+06;  1.142373769701E+06
235;11.750118;247818; -8.703381099626E+04;  7.736215692090E+01;  1.157583982326E+06;  1.160851224911E+06
236;11.800136;247818; -8.634464163738E+04;  6.756186255002E+01;  1.072173290144E+06;  1.075644442091E+06
237;11.850099;247818; -8.567083171051E+04;  5.231641644611E+00;  1.001678909062E+06;  1.005335828613E+06
238;11.900178;247818; -8.878658693327E+04; -1.271295178179E+02;  1.028608494521E+06;  1.032433295270E+06
239;11.950032;247818; -9.308215220295E+04; -1.541285460919E+02;  1.103584575242E+06;  1.107503149218E+06
240;12.000052;247818; -9.513153015756E+04;  1.951630184967E+01;  1.117709443047E+06;  1.121750599503E+06
241;12.050174;247818; -9.345494644714E+04;  2.716061442842E+01;  1.049238842160E+06;  1.053392602807E+06
242;12.100015;247818; -9.206991252908E+04;  1.550650260726E+01;  9.958768901370E+05;  1.000123817006E+06
243;12.150129;247818; -9.311598809844E+04; -7.880927508373E+00;  1.016483325222E+06;  1.020739407369E+06
244;12.200021;247818; -9.533585921574E+04;  4.721724606361E+01;  1.077256680257E+06;  1.081467005248E+06
245;12.250128;247818; -9.554428426225E+04;  1.473290263532E+02;  1.093397329109E+06;  1.097563871155E+06
246;12.300180;247818; -9.241049827597E+04;  1.452096826127E+02;  1.043802458302E+06;  1.047885152693E+06
247;12.350171;247818; -8.956396763874E+04;  2.752402517274E+02;  1.002386874635E+06;  1.006380259393E+06
248;12.400030;247818; -8.823497019376E+04;  4.064210298979E+02;  1.021243288710E+06;  1.025048013450E+06
249;12.450144;247818; -8.774414259771E+04;  4.265206575057E+02;  1.072723079208E+06;  1.076305728473E+06
250;12.500194;247818; -8.609634170161E+04;  1.633627055638E+02;  1.090053955203E+06;  1.093448778862E+06
251;12.550133;247818; -8.259686951430E+04;  6.116396409743E+01;  1.059098551082E+06;  1.062314448503E+06
252;12.600167;247818; -7.893525920288E+04; -6.740925649422E+01;  1.034966195025E+06;  1.037971967124E+06
253;12.650040;247818; -7.604253407339E+04;  3.493440469704E+01;  1.052405066001E+06;  1.055148753093E+06
254;12.700052;247818; -7.324535422987E+04; -3.656169848019E+01;  1.096489947374E+06;  1.098933613985E+06
255;12.750180;247818; -6.878131010010E+04; -9.467924410446E+01;  1.114675199000E+06;  1.116795270786E+06
256;12.800082;247818; -6.509211438363E+04; -6.157981592007E+01;  1.101641780401E+06;  1.103563137964E+06
