Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
0;0.000000;233069;  6.911417570958E+01; -1.332255808463E+03; -6.971360285338E+04;  6.972636592500E+04
1;0.050069;233069; -2.918843090491E+01; -1.871683821521E+02;  1.546382007376E+06;  1.546382018979E+06
2;0.100125;233069;  9.832250484530E+03; -1.053324788625E+03;  2.373568468039E+06;  2.373589066185E+06
3;0.150086;233069; -3.902154134732E+03; -3.120180889289E+03;  2.784587289415E+06;  2.784591771644E+06
4;0.200073;233069;  2.517252393807E+04; -1.971990073067E+03;  1.423581992502E+06;  1.423805897615E+06
5;0.250064;233069; -1.445394417389E+02; -1.478546635420E+03;  1.491223764704E+05;  1.491297762218E+05
6;0.300206;233069; -3.025034551849E+04; -1.527262750135E+03;  7.943713728174E+05;  7.949486108468E+05
7;0.350187;233069;  5.287534476648E+03; -2.502977199273E+03;  2.424758287946E+06;  2.424765344911E+06
8;0.400125;233069;  8.769032310541E+04; -2.218900053800E+03;  2.924170934932E+06;  2.925486313929E+06
9;0.450110;233069; -1.550858107278E+04; -1.984317943406E+03;  1.527574490021E+06;  1.527654501570E+06
10;0.500108;233069; -1.131511408735E+05; -1.515034662273E+03;  8.141940296722E+04;  1.394080169522E+05
11;0.550055;233069; -2.088291476947E+04; -1.419432349426E+03;  9.492154148115E+05;  9.494461620509E+05
12;0.600000;233069;  5.974007545099E+04; -2.479016246207E+03;  2.060884815546E+06;  2.061751984378E+06
13;0.650193;233069; -5.485309585483E+04; -2.438254311010E+03;  2.801660634200E+06;  2.802198621874E+06
14;0.700063;233069;  3.300645182194E+04; -2.328653002179E+03;  1.759424283501E+06;  1.759735394273E+06
15;0.750115;233069;  2.827942016378E+04; -1.136223633231E+03;  2.604482701096E+05;  2.619815222721E+05
16;0.800079;233069;  8.176241907429E+03; -1.536566861185E+03;  6.518670806047E+05;  6.519201659295E+05
17;0.850064;233069; -2.679085601197E+04; -2.327078393927E+03;  2.185603215005E+06;  2.185768647112E+06
18;0.900066;233069; -6.372688396948E+03; -2.623804464700E+03;  2.788627589085E+06;  2.788636105001E+06
19;0.950185;233069;  3.107848600435E+04; -2.202549603628E+03;  1.744351360736E+06;  1.744629586250E+06
20;1.000028;233069;  8.026564852803E+03; -1.537220399914E+03;  5.703346403310E+05;  5.703931896082E+05
21;1.050039;233069; -3.676735926772E+04; -1.228719388642E+03;  6.215311157262E+05;  6.226188852539E+05
22;1.100191;233069; -5.633267132964E+03; -2.195352125942E+03;  1.661829947080E+06;  1.661840944941E+06
23;1.150173;233069;  5.568249112913E+04; -2.759668995977E+03;  2.981815181096E+06;  2.982336320707E+06
24;1.200143;233069; -3.537294429392E+04; -2.403815228779E+03;  2.062933713089E+06;  2.063238359501E+06
25;1.250145;233069; -2.416482256716E+04; -1.507067463606E+03;  4.034810790426E+05;  4.042068666505E+05
26;1.300089;233069;  1.848980412702E+04; -1.399922108727E+03;  6.054942025011E+05;  6.057780632385E+05
27;1.350103;233069;  1.209902342181E+04; -2.143337153605E+03;  1.801852790312E+06;  1.801894685662E+06
28;1.400159;233069; -2.396920947887E+03; -2.703499134001E+03;  2.588727617850E+06;  2.588730139191E+06
29;1.450203;233069; -1.683933682180E+04; -2.556483497374E+03;  2.102563967263E+06;  2.102632953063E+06
30;1.500060;233069;  5.323909233538E+03; -1.945654608061E+03;  1.005537830679E+06;  1.005553806868E+06
31;1.550004;233069;  1.218732573051E+04; -1.357532984803E+03;  4.053956505095E+05;  4.055810735923E+05
32;1.600131;233069; -6.854008693929E+03; -2.038870433477E+03;  1.295081474335E+06;  1.295101215965E+06
33;1.650040;233069; -1.406298764238E+03; -3.044314041141E+03;  2.757149398276E+06;  2.757151437614E+06
34;1.700103;233069; -1.119269635553E+03; -2.571360605144E+03;  2.394440404791E+06;  2.394442047066E+06
35;1.750061;233069;  5.365331818942E+03; -1.833010634524E+03;  9.259414110040E+05;  9.259587697763E+05
36;1.800208;233069;  5.768509588386E+03; -1.372993933792E+03;  4.101022984451E+05;  4.101451645517E+05
37;1.850177;233069; -7.530770702631E+03; -1.911395631844E+03;  1.247767446385E+06;  1.247791635730E+06
38;1.900158;233069; -4.800909934083E+03; -2.744805428323E+03;  2.575556169621E+06;  2.575562106718E+06
39;1.950033;233069;  2.090866703551E+04; -3.036114343392E+03;  2.515083457653E+06;  2.515172198739E+06
40;2.000188;233069; -5.252539972870E+03; -2.288125243518E+03;  1.111927285308E+06;  1.111942045480E+06
41;2.050066;233069; -2.092978711896E+04; -1.537492268761E+03;  3.197822128605E+05;  3.204700977209E+05
42;2.100106;233069;  2.201514669541E+04; -1.889675302810E+03;  1.269166430571E+06;  1.269358761756E+06
43;2.150082;233069;  1.873805635460E+04; -2.607872123748E+03;  2.469128074304E+06;  2.469200551407E+06
44;2.200125;233069; -3.883194508791E+04; -2.984228431805E+03;  2.287245791598E+06;  2.287577350990E+06
45;2.250120;233069;  7.487809341088E+03; -2.686602102419E+03;  1.433678696810E+06;  1.433700767527E+06
46;2.300056;233069;  3.865433680038E+04; -1.899297035028E+03;  6.411905694909E+05;  6.423574639457E+05
47;2.350132;233069; -3.004213206547E+04; -2.191502150974E+03;  8.435614494522E+05;  8.440990767573E+05
48;2.400007;233069; -1.611861532027E+04; -2.736527740128E+03;  2.224927404205E+06;  2.224987472397E+06
49;2.450092;233069;  3.899158395536E+04; -2.759634540408E+03;  2.599819139450E+06;  2.600112981593E+06
50;2.500125;233069;  4.815162258527E+03; -2.607889395851E+03;  1.535540813650E+06;  1.535550577890E+06
51;2.550006;233069; -1.747267395789E+04; -1.707611533720E+03;  5.757526828723E+05;  5.760202792498E+05
52;2.600019;233069; -4.619243847908E+03; -1.731760903193E+03;  8.907463439913E+05;  8.907600045710E+05
53;2.650125;233069;  1.949222408932E+04; -2.305961233479E+03;  2.008200960521E+06;  2.008296880966E+06
54;2.700170;233069;  1.451332447738E+04; -2.499309853930E+03;  2.549454659176E+06;  2.549497194023E+06
55;2.750194;233069; -1.357215363616E+04; -2.559128881054E+03;  1.838803226953E+06;  1.838855094875E+06
56;2.800115;233069; -1.034485985349E+04; -2.259102333492E+03;  6.025551617265E+05;  6.026481913953E+05
57;2.850177;233069;  2.760083655682E+04; -2.131159008339E+03;  7.135846020811E+05;  7.141213708779E+05
58;2.900186;233069;  7.129787219648E+03; -2.623687344259E+03;  2.031940832785E+06;  2.031955035315E+06
59;2.950175;233069; -1.562607300452E+04; -2.915393268750E+03;  2.468592116413E+06;  2.468643293570E+06
60;3.000107;233069;  5.015269195732E+03; -2.627955922756E+03;  1.812676316736E+06;  1.812685159738E+06
61;3.050196;233069;  1.545379005374E+04; -2.306676385853E+03;  9.396717508627E+05;  9.398016491539E+05
62;3.100021;233069;  1.269360177541E+04; -1.613075675858E+03;  7.171350922295E+05;  7.172492384424E+05
63;3.150124;233069; -1.110585878150E+04; -1.923574013904E+03;  1.571132144632E+06;  1.571172573631E+06
64;3.200029;233069; -3.241018176433E+03; -2.581104843046E+03;  2.543444971035E+06;  2.543448345648E+06
65;3.250065;233069;  2.849560184575E+04; -2.714582606821E+03;  2.168256800132E+06;  2.168445738219E+06
66;3.300180;233069;  5.731414982810E+03; -2.868762948508E+03;  8.406195922460E+05;  8.406440256056E+05
67;3.350000;233069; -1.546005703121E+04; -2.050797701397E+03;  6.011656013556E+05;  6.013678569626E+05
68;3.400006;233069;  1.143114244718E+04; -2.578752444265E+03;  1.657436784393E+06;  1.657478209583E+06
69;3.450121;233069;  1.471035603008E+04; -2.471608578205E+03;  2.427257258714E+06;  2.427303092612E+06
70;3.500010;233069;  4.401476324666E+03; -3.276789848705E+03;  2.084489013242E+06;  2.084496235706E+06
71;3.550096;233069;  5.584355250664E+03; -2.893515729875E+03;  1.118187910527E+06;  1.118205598585E+06
72;3.600034;233069; -3.501208454326E+03; -1.467669177778E+03;  6.825205015722E+05;  6.825310597913E+05
73;3.650099;233069;  7.706198117176E+03; -1.959196696160E+03;  1.390831243970E+06;  1.390853972617E+06
74;3.700149;233069;  2.087600826320E+04; -2.311618811812E+03;  2.319671976000E+06;  2.319767063207E+06
75;3.750171;233069; -1.107627789774E+04; -2.825601037327E+03;  2.212799846893E+06;  2.212829372176E+06
76;3.800113;233069; -6.080138703687E+03; -2.877948281256E+03;  1.274940417820E+06;  1.274958163888E+06
77;3.850002;233069;  3.354891698521E+04; -2.762117516103E+03;  7.382286816211E+05;  7.389957682504E+05
78;3.900175;233069;  2.277574809988E+03; -2.674169198099E+03;  1.214647354725E+06;  1.214652433772E+06
79;3.950173;233069; -2.883765944637E+04; -3.175395655851E+03;  2.147342284211E+06;  2.147538260264E+06
80;4.000098;233069;  3.657530457934E+04; -3.197837572821E+03;  2.358229847679E+06;  2.358515633519E+06
81;4.050078;233069;  2.594158845564E+04; -2.545459054202E+03;  1.446792192367E+06;  1.447026984291E+06
82;4.100085;233069; -3.009632456079E+04; -2.333486801060E+03;  6.970415360414E+05;  6.976948737662E+05
83;4.150174;233069;  2.664129849726E+03; -2.040055209816E+03;  1.132816493131E+06;  1.132821462775E+06
84;4.200021;233069;  3.018115544858E+04; -2.663598726444E+03;  2.070356303706E+06;  2.070577992059E+06
85;4.250122;233069;  5.234360596297E+03; -2.582006990288E+03;  2.313165052389E+06;  2.313172415728E+06
86;4.300098;233069; -9.968525775716E+03; -2.408739701314E+03;  1.595319005109E+06;  1.595351967935E+06
87;4.350186;233069;  5.512294278104E+03; -2.514525505611E+03;  8.399693366412E+05;  8.399911872896E+05
88;4.400107;233069;  1.375311528824E+04; -2.338559181871E+03;  9.807283010611E+05;  9.808275167130E+05
89;4.450035;233069;  9.607103079927E+03; -2.503817983446E+03;  1.896517967685E+06;  1.896543953428E+06
90;4.500067;233069; -8.336408623834E+02; -3.158321084870E+03;  2.389035469998E+06;  2.389037703105E+06
91;4.550029;233069; -2.853940026995E+03; -2.532682757063E+03;  1.705464172765E+06;  1.705468441232E+06
92;4.600194;233069;  1.498688220984E+04; -2.015269339487E+03;  8.706373473266E+05;  8.707686595812E+05
93;4.650019;233069;  9.562405194734E+03; -2.183984268627E+03;  9.927834955119E+05;  9.928319486909E+05
94;4.700080;233069; -1.106180677976E+04; -2.558033166290E+03;  1.748196546751E+06;  1.748233414958E+06
95;4.750009;233069;  3.982985031855E+03; -3.092405461320E+03;  2.258208005989E+06;  2.258213635919E+06
96;4.800181;233069;  1.967248736490E+04; -2.806681910786E+03;  1.912186575471E+06;  1.912289827311E+06
97;4.850147;233069;  2.297656678295E+03; -2.114846795422E+03;  1.032945626524E+06;  1.032950346898E+06
98;4.900056;233069; -1.585674346590E+04; -2.173301590745E+03;  8.102384011653E+05;  8.103964624035E+05
99;4.950075;233069;  5.000324401395E+03; -2.841070540621E+03;  1.623647656735E+06;  1.623657842080E+06
100;5.000166;233069;  2.160106715968E+04; -3.385575115555E+03;  2.333222155812E+06;  2.333324601635E+06
101;5.050082;233069; -8.383593142057E+03; -2.964673902126E+03;  1.933372052343E+06;  1.933392501979E+06
102;5.100180;233069; -1.401834849130E+04; -2.394486035672E+03;  1.068430611663E+06;  1.068525254543E+06
103;5.150024;233069;  1.309843560207E+04; -1.781108998232E+03;  8.832666013972E+05;  8.833655135380E+05
104;5.200021;233069;  4.120804655992E+03; -2.133194699064E+03;  1.517478120605E+06;  1.517485215106E+06
