Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
120;6.000118;262701; -1.180865339193E+04;  1.483522498862E+02;  7.530623429724E+05;  7.531549367205E+05
121;6.050008;262701; -1.806904738833E+04;  2.114034302205E+02;  1.253832684923E+06;  1.253962892970E+06
122;6.100125;262701; -7.343196434647E+03;  1.392924565788E+02;  1.782342433276E+06;  1.782357565528E+06
123;6.150084;262701; -1.306217340258E+04; -5.179000977613E+01;  1.626642602973E+06;  1.626695048515E+06
124;6.200141;262701; -2.003928572491E+04; -1.870140562917E+02;  1.021643874745E+06;  1.021840405715E+06
125;6.250101;262701; -6.412056381971E+03; -1.657943313183E+02;  7.545662961175E+05;  7.545935576131E+05
126;6.300141;262701; -4.766363795780E+03; -1.385845358518E+02;  1.111682457581E+06;  1.111692684118E+06
127;6.350061;262701; -2.536178355927E+04; -1.987908404873E+00;  1.688030562121E+06;  1.688221075192E+06
128;6.400074;262701; -1.570739637389E+04;  9.952278664883E+01;  1.748389170594E+06;  1.748459729035E+06
129;6.450151;262701; -3.727438755349E+03; -3.807718992795E+01;  1.094426913193E+06;  1.094433261360E+06
130;6.500035;262701; -2.270560233341E+04; -1.364121962143E+02;  7.253629098410E+05;  7.257182056133E+05
131;6.550160;262701; -8.173027728896E+03; -1.897528140474E+02;  1.097477672311E+06;  1.097508120977E+06
132;6.600009;262701; -1.010949879670E+04; -1.427345536101E+02;  1.567941490838E+06;  1.567974088124E+06
133;6.650056;262701; -2.341106570457E+04; -1.208470083227E+02;  1.702726871547E+06;  1.702887809484E+06
134;6.700100;262701; -1.593763262411E+04; -2.960664153953E+02;  1.300095347959E+06;  1.300193066269E+06
135;6.750017;262701; -8.466345898054E+03; -4.526148372939E+02;  8.000290830677E+05;  8.000740075938E+05
136;6.800133;262701; -1.166960540515E+04; -4.352268866089E+02;  8.890670925488E+05;  8.891437814920E+05
137;6.850006;262701; -1.476618940423E+04; -5.129619302678E+02;  1.510363257812E+06;  1.510435524618E+06
138;6.900025;262701; -1.945357356941E+04; -4.098078714851E+02;  1.802860929623E+06;  1.802965928970E+06
139;6.950097;262701; -1.224475407463E+04; -1.977494426891E+02;  1.326621088552E+06;  1.326677611818E+06
140;7.000100;262701; -6.651235773420E+03; -5.875427694873E+01;  8.390566586029E+05;  8.390830225522E+05
141;7.050029;262701; -1.830049507097E+04;  4.837697829182E+01;  9.120288277365E+05;  9.122124166457E+05
142;7.100075;262701; -1.152226610300E+04; -5.246921968652E+01;  1.372794550931E+06;  1.372842905956E+06
143;7.150197;262701; -7.346412325489E+03; -1.265204997804E+02;  1.739048320082E+06;  1.739063841657E+06
144;7.200148;262701; -1.866307500006E+04; -2.328360169719E+02;  1.503204760536E+06;  1.503320630032E+06
145;7.250066;262701; -1.051516518078E+04; -2.282218983238E+02;  9.306485036516E+05;  9.307079338509E+05
146;7.300151;262701; -3.436943523783E+03; -1.184972155453E+02;  8.100010406208E+05;  8.100083409627E+05
147;7.350160;262701; -8.744663947590E+03; -7.116593762922E+01;  1.312565360415E+06;  1.312594491674E+06
148;7.400166;262701; -1.404421374227E+04; -1.296040639425E+02;  1.741887818250E+06;  1.741944438869E+06
149;7.450156;262701; -1.002225080995E+04; -3.172314181839E+01;  1.551702892925E+06;  1.551735259131E+06
150;7.500005;262701; -1.744390383425E+03; -1.002304824803E+02;  1.030036051730E+06;  1.030037533689E+06
151;7.550108;262701; -3.134733529286E+03; -9.690990689549E+01;  8.453593614195E+05;  8.453651790117E+05
152;7.600043;262701; -8.963982501080E+03;  2.222565842361E+02;  1.210400958400E+06;  1.210434171062E+06
153;7.650119;262701; -3.211091884554E+03;  3.190713575132E+02;  1.659308267802E+06;  1.659311405528E+06
154;7.700084;262701;  2.806952566377E+03;  2.872227264366E+02;  1.637575263735E+06;  1.637577694608E+06
155;7.750030;262701; -3.375428569550E+03;  3.030072869630E+02;  1.179778157794E+06;  1.179783025365E+06
156;7.800138;262701; -2.859193988771E+03;  2.412299020313E+02;  8.600817797189E+05;  8.600865659843E+05
157;7.850124;262701;  6.344780201000E+03;  1.314379706706E+02;  1.100583135872E+06;  1.100601432162E+06
158;7.900113;262701;  4.090528432199E+03;  3.139712694276E+01;  1.604759777609E+06;  1.604764991281E+06
159;7.950104;262701;  3.902923357015E+03; -9.085868665105E+01;  1.718844733822E+06;  1.718849167337E+06
160;8.000183;262701;  9.319848217161E+03; -2.800837107385E+01;  1.287392205110E+06;  1.287425939669E+06
161;8.050129;262701;  8.269159461697E+03;  1.697746470342E+02;  8.997973060587E+05;  8.998353181622E+05
162;8.100095;262701;  8.309478271350E+03;  1.417837614304E+02;  1.065579937942E+06;  1.065612345873E+06
163;8.150002;262701;  1.380009855309E+04;  2.050356086073E+02;  1.528612060749E+06;  1.528674365922E+06
164;8.200001;262701;  1.474451147554E+04;  4.014095550958E+02;  1.706686301377E+06;  1.706750038247E+06
165;8.250066;262701;  1.771304575709E+04;  4.064021973011E+02;  1.427181804323E+06;  1.427291778069E+06
166;8.300123;262701;  1.980599772154E+04;  1.476744895194E+01;  1.032474741131E+06;  1.032664693324E+06
167;8.350035;262701;  1.480777480194E+04; -7.633789549777E+01;  1.003409988309E+06;  1.003519247777E+06
168;8.400028;262701;  1.913921189859E+04; -2.248925850251E+02;  1.397888814105E+06;  1.398019848431E+06
169;8.450089;262701;  2.930364820662E+04; -2.149852138518E+02;  1.732511814259E+06;  1.732759630348E+06
170;8.500027;262701;  3.044055815438E+04; -2.221116966701E+02;  1.566548055540E+06;  1.566843797968E+06
171;8.550193;262701;  2.494375222952E+04; -6.712254087024E+01;  1.115172275469E+06;  1.115451208819E+06
172;8.600096;262701;  2.592021483279E+04;  1.981639045850E+02;  9.900426871837E+05;  9.903819562431E+05
173;8.650198;262701;  2.997786384429E+04;  1.696787957464E+02;  1.337794389429E+06;  1.338130236375E+06
174;8.700143;262701;  3.514704694383E+04; -1.322331781376E+02;  1.677151661953E+06;  1.677519904379E+06
175;8.750093;262701;  4.271203179066E+04; -5.034166915414E+01;  1.625755376182E+06;  1.626316347879E+06
176;8.800058;262701;  3.887576335963E+04;  1.502211151291E+02;  1.274823293170E+06;  1.275415922887E+06
177;8.850155;262701;  3.388593911070E+04;  2.261518694522E+02;  1.041819954398E+06;  1.042370915459E+06
178;8.900131;262701;  3.650820894728E+04;  1.320772400111E+02;  1.222531148600E+06;  1.223076153010E+06
179;8.950124;262701;  4.153782148453E+04;  4.512677767301E+00;  1.592917535395E+06;  1.593459025266E+06
180;9.000185;262701;  4.920088970685E+04; -5.233755024502E+01;  1.688031897805E+06;  1.688748772996E+06
181;9.050198;262701;  5.290746488690E+04; -2.011409241009E+02;  1.400592324622E+06;  1.401591274262E+06
182;9.100172;262701;  4.549032946397E+04; -3.511729985180E+02;  1.101543690194E+06;  1.102482650568E+06
183;9.150139;262701;  3.914556338265E+04; -2.223809510019E+02;  1.167996891172E+06;  1.168652712475E+06
184;9.200046;262701;  4.392964373950E+04; -8.499258418063E+01;  1.500357472534E+06;  1.501000455101E+06
185;9.250049;262701;  5.640918729403E+04;  6.825983351213E+01;  1.672952034323E+06;  1.673902778006E+06
186;9.300065;262701;  6.150213667638E+04;  1.429750929503E+01;  1.497581292939E+06;  1.498843634933E+06
187;9.350135;262701;  5.132434508270E+04; -3.501099390489E+01;  1.207342988219E+06;  1.208433399417E+06
188;9.400039;262701;  4.324674063686E+04; -2.902133939563E+01;  1.151927245705E+06;  1.152738765209E+06
189;9.450011;262701;  4.665322777603E+04; -8.575243835602E+01;  1.388343756066E+06;  1.389127393734E+06
190;9.500158;262701;  5.279242536951E+04;  4.187304256923E+01;  1.617219800127E+06;  1.618081247605E+06
191;9.550151;262701;  5.928607834282E+04; -7.369473145615E+01;  1.561165776088E+06;  1.562291082015E+06
192;9.600006;262701;  5.695164105123E+04; -1.646372468079E+02;  1.298060053879E+06;  1.299308823953E+06
193;9.650162;262701;  4.668957747196E+04; -1.787350488984E+02;  1.163688464468E+06;  1.164624742536E+06
194;9.700054;262701;  4.059203974785E+04; -2.610866236572E+02;  1.313603200854E+06;  1.314230250432E+06
195;9.750069;262701;  4.435549931507E+04; -2.817758899038E+02;  1.538365652025E+06;  1.539004993185E+06
196;9.800145;262701;  5.316435110876E+04; -2.704169216955E+02;  1.561766764497E+06;  1.562671413971E+06
197;9.850165;262701;  5.239295387756E+04; -2.627387909875E+02;  1.369737623117E+06;  1.370739306662E+06
198;9.900056;262701;  4.060932738260E+04; -2.338738100856E+02;  1.199665129621E+06;  1.200352279706E+06
199;9.950174;262701;  3.440991491293E+04; -1.922395161439E+02;  1.253405330544E+06;  1.253877586464E+06
200;10.000083;262701;  3.540891574939E+04; -1.610767151775E+02;  1.459864479998E+06;  1.460293846190E+06
201;10.050005;262701;  3.770490779831E+04; -1.000427222973E+02;  1.545285383770E+06;  1.545745317759E+06
202;10.100097;262701;  3.660807904647E+04; -2.205815892398E+00;  1.403112377216E+06;  1.403589859807E+06
203;10.150121;262701;  3.049625790279E+04;  5.130528487222E+01;  1.221470753494E+06;  1.221851392772E+06
204;10.200135;262701;  2.341803790390E+04;  6.500414143859E+01;  1.219089978170E+06;  1.219314882874E+06
205;10.250024;262701;  2.001723177039E+04; -4.900055720812E+01;  1.386965151454E+06;  1.387109593116E+06
206;10.300166;262701;  1.799138366616E+04;  7.611178956203E+01;  1.502938721248E+06;  1.503046404974E+06
207;10.350135;262701;  1.666560263361E+04;  1.624490945530E+02;  1.419492349130E+06;  1.419590186617E+06
208;10.400072;262701;  1.375821434711E+04;  1.590251604006E+02;  1.241371034369E+06;  1.241447283908E+06
209;10.450203;262701;  6.272514951863E+03;  7.010671082023E+01;  1.185680838788E+06;  1.185697432244E+06
210;10.500011;262701;  4.320630075888E+02;  3.753511299935E+01;  1.309659575216E+06;  1.309659647024E+06
211;10.550049;262701; -3.157580020556E+03; -2.421561775374E+02;  1.445529703970E+06;  1.445533172919E+06
212;10.600028;262701; -6.462038528304E+03; -2.568479624840E+02;  1.421390577888E+06;  1.421405290135E+06
213;10.650014;262701; -1.121338567060E+04; -9.140587460856E+01;  1.254261094424E+06;  1.254311221890E+06
214;10.700076;262701; -1.360347844181E+04; -1.200466030520E+02;  1.157196493653E+06;  1.157276455286E+06
215;10.750011;262701; -1.863075206623E+04; -1.578664312788E+02;  1.240695662064E+06;  1.240835547407E+06
216;10.800114;262701; -2.592609529817E+04; -1.967578204386E+02;  1.379788937820E+06;  1.380032504712E+06
217;10.850001;262701; -3.037809258139E+04; -2.369434517093E+02;  1.386596690405E+06;  1.386929438181E+06
218;10.900078;262701; -3.260673167188E+04; -2.646958980078E+02;  1.253908069250E+06;  1.254331979639E+06
219;10.950188;262701; -3.501861291758E+04; -2.018884793727E+02;  1.146813469455E+06;  1.147348019449E+06
220;11.000066;262701; -4.028528799049E+04; -2.168338728462E+02;  1.182302977999E+06;  1.182989130648E+06
221;11.050035;262701; -4.774937162498E+04; -3.356329911459E+02;  1.302741291606E+06;  1.303616119874E+06
222;11.100137;262701; -5.289417709766E+04; -4.264996974817E+02;  1.339527043108E+06;  1.340571025753E+06
223;11.150010;262701; -5.465139537145E+04; -3.492246821874E+02;  1.236462599415E+06;  1.237669849647E+06
224;11.200071;262701; -5.540150268514E+04; -1.987352122823E+02;  1.127088925837E+06;  1.128449738686E+06
225;11.250106;262701; -5.942469140256E+04; -3.203872702079E+01;  1.137090574475E+06;  1.138642292177E+06
226;11.300091;262701; -6.683482647543E+04; -7.538467421646E+01;  1.237555049952E+06;  1.239358463632E+06
227;11.350137;262701; -7.143465703838E+04; -1.645314864230E+02;  1.278521755282E+06;  1.280515839818E+06
228;11.400134;262701; -7.241148852545E+04; -9.159808796794E+01;  1.201124507474E+06;  1.203305245777E+06
229;11.450010;262701; -7.179514190693E+04; -1.600998064975E+02;  1.105988152588E+06;  1.108316002636E+06
230;11.500030;262701; -7.439725237933E+04; -1.831301914917E+02;  1.097672654178E+06;  1.100191001794E+06
231;11.550033;262701; -7.999742162584E+04; -2.702368575936E+02;  1.178251936290E+06;  1.180964557413E+06
232;11.600198;262701; -8.458829155130E+04; -3.071149570735E+01;  1.222415877743E+06;  1.225339038050E+06
233;11.650142;262701; -8.459159750003E+04;  4.824448333676E-01;  1.163661343747E+06;  1.166731957778E+06
234;11.700144;262701; -8.294498724288E+04;  3.264482960216E+01;  1.077214663046E+06;  1.080403305370E+06
235;11.750183;262701; -8.418379781287E+04;  5.205047609723E+01;  1.067003521719E+06;  1.070319312114E+06
236;11.800010;262701; -8.823559715691E+04; -1.016475319044E+00;  1.131993348886E+06;  1.135426995685E+06
237;11.850018;262701; -9.152980073214E+04; -9.994624209877E+00;  1.168984810718E+06;  1.172562660249E+06
238;11.900089;262701; -9.072919153596E+04; -4.092742586923E+01;  1.126257304210E+06;  1.129905882434E+06
239;11.950202;262701; -8.787580594728E+04;  5.619482067573E+01;  1.058571772948E+06;  1.062212953654E+06
240;12.000137;262701; -8.733369088752E+04;  1.678204497328E+02;  1.047410762934E+06;  1.051045435763E+06
241;12.050060;262701; -8.963353062825E+04;  1.518422962688E+02;  1.098819627284E+06;  1.102469394665E+06
242;12.100131;262701; -9.038857682840E+04;  5.181330608958E+01;  1.134708668269E+06;  1.138303061294E+06
243;12.150015;262701; -8.838105368090E+04;  2.695488252443E+01;  1.105566263118E+06;  1.109093311458E+06
244;12.200085;262701; -8.445425948502E+04;  4.396981876880E+00;  1.053310769981E+06;  1.056691109133E+06
245;12.250136;262701; -8.274161730992E+04; -6.800295828429E+01;  1.047225642060E+06;  1.050489278978E+06
246;12.300158;262701; -8.277758670605E+04; -7.520045823250E+01;  1.093581469014E+06;  1.096709881366E+06
247;12.350006;262701; -8.132525079763E+04; -1.474092059928E+02;  1.124536018180E+06;  1.127472870773E+06
248;12.400126;262701; -7.784117527088E+04;  5.334627680328E+00;  1.107986425576E+06;  1.110717411341E+06
249;12.450043;262701; -7.385744085799E+04;  1.358001794678E+02;  1.075595153574E+06;  1.078127948995E+06
250;12.500145;262701; -7.088088239507E+04;  2.087119655773E+02;  1.074261652879E+06;  1.076597530137E+06
251;12.550131;262701; -6.827498765906E+04; -4.479463754924E+01;  1.112831252177E+06;  1.114923706703E+06
252;12.600011;262701; -6.504846157332E+04;  8.261988363676E+01;  1.144359841840E+06;  1.146207117757E+06
253;12.650167;262701; -6.110224780683E+04; -3.257891925497E+01;  1.142093998644E+06;  1.143727322174E+06
254;12.700080;262701; -5.690242045475E+04; -1.946999175986E+02;  1.122988022550E+06;  1.124428753703E+06
255;12.750115;262701; -5.152526428517E+04; -5.834026200357E+02;  1.128414940280E+06;  1.129590842149E+06
256;12.800011;262701; -4.815630799429E+04; -3.490259870277E+02;  1.160469155248E+06;  1.161467955693E+06
