#EDL	Date	14.6.2024	Local Time	16:32:56		
Rate (Hz)	StonyBrook	Stony Brook gauge array																																			
128	element_1	element_1				element_4				element_9				element_10				element_11				element_12				element_13				element_14				element_15			
Time	Position	Value	Peak	Offset	Gauge	Value	Peak	Offset	Gauge	Value	Peak	Offset	Gauge	Value	Peak	Offset	Gauge	Value	Peak	Offset	Gauge	Value	Peak	Offset	Gauge	Value	Peak	Offset	Gauge	Value	Peak	Offset	Gauge	Value	Peak	Offset	Gauge
s	m	unit	unit	unit	m	unit	unit	unit	m	unit	unit	unit	m	unit	unit	unit	m	unit	unit	unit	m	unit	unit	unit	m	unit	unit	unit	m	unit	unit	unit	m	unit	unit	unit	m
07:18:45.023	-0.00380948	0.36416626	0.29296875	0.00003052	-0.00232767	0.43386841	0.35107422	-0.00234985	0.00643729	0.23471069	0.24023438	0.06436157	-0.00961998	0.20321655	0.20507813	0.05239868	0.01788108	0.30319214	0.31005859	0.08267212	-0.00002448	0.13876343	0.14306641	0.03890991	-0.00423101	0.19137573	0.19482422	0.05123901	0.00324053	0.32888794	0.33544922	0.08749390	0.00050217	0.10510254	0.10644531	0.02728271	-0.00261084
07:18:45.031	-0.00380948	0.36505127	0.29345703	0.00000000	-0.00174031	0.43292236	0.35009766	-0.00238037	0.00588718	0.23501587	0.24023438	0.06442261	-0.00931796	0.20196533	0.20410156	0.05230713	0.01658441	0.30331421	0.31005859	0.08273315	0.00007498	0.13861084	0.14257813	0.03887939	-0.00443482	0.19143677	0.19482422	0.05123901	0.00331938	0.32913208	0.33544922	0.08755493	0.00068355	0.10510254	0.10644531	0.02728271	-0.00261084
07:18:45.039	-0.00380948	0.36587524	0.29443359	0.00003052	-0.00119345	0.43194580	0.34912109	-0.00238037	0.00531933	0.23522949	0.24072266	0.06445313	-0.00910654	0.20056152	0.20263672	0.05212402	0.01512967	0.30352783	0.31005859	0.08276367	0.00024905	0.13854980	0.14257813	0.03887939	-0.00451634	0.19152832	0.19482422	0.05120850	0.00343764	0.32934570	0.33593750	0.08758545	0.00084226	0.10507202	0.10693359	0.02725220	-0.00266575
07:18:45.047	-0.00380948	0.36679077	0.29492188	0.00003052	-0.00058582	0.43084717	0.34863281	-0.00238037	0.00468051	0.23559570	0.24121094	0.06451416	-0.00874412	0.19915771	0.20166016	0.05200195	0.01367500	0.30368042	0.31054688	0.08279419	0.00037338	0.13827515	0.14257813	0.03884888	-0.00488319	0.19155884	0.19482422	0.05123901	0.00347707	0.32958984	0.33642578	0.08764648	0.00102365	0.10513306	0.10644531	0.02725220	-0.00255593
07:18:45.055	-0.00380948	0.36770630	0.29589844	0.00009155	0.00002183	0.42971802	0.34765625	-0.00234985	0.00402395	0.23599243	0.24121094	0.06454468	-0.00835148	0.19772339	0.20019531	0.05184937	0.01218877	0.30386353	0.31054688	0.08279419	0.00052259	0.13824463	0.14257813	0.03875732	-0.00492395	0.19158936	0.19531250	0.05126953	0.00351649	0.32983398	0.33642578	0.08770752	0.00120503	0.10513306	0.10644531	0.02725220	-0.00255593
07:18:45.063	-0.00380948	0.36865234	0.29687500	0.00000000	0.00064975	0.42849731	0.34667969	-0.00234985	0.00331418	0.23638916	0.24169922	0.06463623	-0.00795884	0.19631958	0.19921875	0.05166626	0.01073422	0.30401611	0.31054688	0.08282471	0.00064692	0.13812256	0.14208984	0.03875732	-0.00508700	0.19168091	0.19482422	0.05130005	0.00363476	0.33007813	0.33691406	0.08776855	0.00138642	0.10498047	0.10644531	0.02722168	-0.00283048
07:18:45.070	-0.00380948	0.36953735	0.29736328	-0.00003052	0.00123716	0.42724609	0.34570313	-0.00238037	0.00258667	0.23684692	0.24218750	0.06472778	-0.00750579	0.19479370	0.19775391	0.05154419	0.00915326	0.30419922	0.31250000	0.08288574	0.00079612	0.13787842	0.14306641	0.03875732	-0.00541308	0.19168091	0.19580078	0.05130005	0.00363476	0.33032227	0.33691406	0.08776855	0.00156781	0.10494995	0.10693359	0.02731323	-0.00288539
07:18:45.078	-0.00380948	0.37045288	0.29785156	0.00003052	0.00184485	0.42602539	0.34472656	-0.00238037	0.00187691	0.23736572	0.24267578	0.06469727	-0.00699232	0.19338989	0.19628906	0.05136108	0.00769885	0.30438232	0.31103516	0.08294678	0.00094532	0.13778687	0.14160156	0.03872681	-0.00553537	0.19174194	0.19531250	0.05130005	0.00371360	0.33050537	0.33740234	0.08782959	0.00170385	0.10485840	0.10693359	0.02728271	-0.00305012
07:18:45.086	-0.00380948	0.37133789	0.29833984	0.00000000	0.00243228	0.42465210	0.34375000	-0.00241089	0.00107845	0.23788452	0.24316406	0.06484985	-0.00647885	0.19189453	0.19531250	0.05120850	0.00614965	0.30453491	0.31103516	0.08291626	0.00106966	0.13742065	0.14208984	0.03872681	-0.00602449	0.19174194	0.19531250	0.05130005	0.00371360	0.33081055	0.33740234	0.08782959	0.00193058	0.10494995	0.10644531	0.02725220	-0.00288539
07:18:45.094	-0.00380948	0.37219238	0.29931641	0.00000000	0.00299948	0.42337036	0.34228516	-0.00241089	0.00033324	0.23843384	0.24365234	0.06491089	-0.00593516	0.19058228	0.19384766	0.05105591	0.00479021	0.30471802	0.31152344	0.08291626	0.00121886	0.13739014	0.14160156	0.03869629	-0.00606525	0.19177246	0.19580078	0.05133057	0.00375302	0.33105469	0.33789063	0.08789063	0.00211197	0.10488892	0.10693359	0.02725220	-0.00299521
07:18:45.102	-0.00380948	0.37301636	0.29980469	-0.00003052	0.00354642	0.42202759	0.34130859	-0.00241089	-0.00044745	0.23904419	0.24511719	0.06497192	-0.00533105	0.18923950	0.19287109	0.05087280	0.00339921	0.30487061	0.31152344	0.08300781	0.00134320	0.13720703	0.14160156	0.03869629	-0.00630982	0.19180298	0.19531250	0.05130005	0.00379244	0.33132935	0.33789063	0.08792114	0.00231603	0.10485840	0.10644531	0.02728271	-0.00305012
07:18:45.109	-0.00380948	0.37380981	0.30078125	-0.00003052	0.00407312	0.42068481	0.34082031	-0.00241089	-0.00122813	0.23968506	0.24511719	0.06506348	-0.00469672	0.18792725	0.19140625	0.05065918	0.00203987	0.30502319	0.31152344	0.08303833	0.00146753	0.13705444	0.14160156	0.03866577	-0.00651362	0.19177246	0.19531250	0.05133057	0.00375302	0.33157349	0.33837891	0.08804321	0.00249742	0.10476685	0.10644531	0.02731323	-0.00321484
07:18:45.117	-0.00380948	0.37457275	0.30126953	0.00000000	0.00457957	0.41940308	0.33935547	-0.00241089	-0.00197331	0.24029541	0.24511719	0.06512451	-0.00409259	0.18667603	0.19091797	0.05050659	0.00074382	0.30517578	0.31201172	0.08306885	0.00159187	0.13693237	0.14111328	0.03866577	-0.00667666	0.19180298	0.19531250	0.05130005	0.00379244	0.33181763	0.33837891	0.08804321	0.00267880	0.10473633	0.10644531	0.02728271	-0.00326975
07:18:45.125	-0.00380948	0.37536621	0.30175781	0.00000000	0.00510628	0.41799927	0.33837891	-0.00241089	-0.00278944	0.24096680	0.24609375	0.06524658	-0.00342803	0.18545532	0.18994141	0.05032349	-0.00052057	0.30535889	0.31201172	0.08312988	0.00174107	0.13665771	0.14111328	0.03863525	-0.00704350	0.19180298	0.19482422	0.05130005	0.00379244	0.33209229	0.33837891	0.08807373	0.00288287	0.10488892	0.10644531	0.02725220	-0.00299521
07:18:45.133	-0.00380948	0.37603760	0.30273438	0.00000000	0.00555197	0.41671753	0.33740234	-0.00241089	-0.00353459	0.24163818	0.24707031	0.06536865	-0.00276346	0.18432617	0.18847656	0.05010986	-0.00169010	0.30551147	0.31201172	0.08309937	0.00186541	0.13659668	0.14111328	0.03863525	-0.00712502	0.19177246	0.19531250	0.05133057	0.00375302	0.33236694	0.33886719	0.08810425	0.00308693	0.10470581	0.10644531	0.02725220	-0.00332466
07:18:45.141	-0.00380948	0.37677002	0.30322266	0.00000000	0.00603819	0.41537476	0.33642578	-0.00234985	-0.00431521	0.24230957	0.24755859	0.06542969	-0.00209887	0.18331909	0.18750000	0.05001831	-0.00273315	0.30569458	0.31250000	0.08316040	0.00201461	0.13662720	0.14160156	0.03866577	-0.00708426	0.19177246	0.19531250	0.05133057	0.00375302	0.33258057	0.34033203	0.08813477	0.00324565	0.10485840	0.10644531	0.02722168	-0.00305012
07:18:45.148	-0.00380948	0.37734985	0.30371094	-0.00003052	0.00642311	0.41412354	0.33496094	-0.00238037	-0.00504259	0.24301147	0.24804688	0.06552124	-0.00140406	0.18222046	0.18652344	0.04983521	-0.00387099	0.30587769	0.31250000	0.08316040	0.00216382	0.13653564	0.14111328	0.03869629	-0.00720654	0.19165039	0.19531250	0.05133057	0.00359533	0.33288574	0.33935547	0.08819580	0.00347238	0.10470581	0.10644531	0.02725220	-0.00332466
07:18:45.156	-0.00380948	0.37792969	0.30419922	-0.00006104	0.00680804	0.41293335	0.33398438	-0.00234985	-0.00573448	0.24371338	0.24853516	0.06561279	-0.00070924	0.18130493	0.18554688	0.04971313	-0.00481916	0.30596924	0.31250000	0.08319092	0.00223842	0.13656616	0.14111328	0.03866577	-0.00716578	0.19171143	0.19531250	0.05126953	0.00367418	0.33312988	0.33984375	0.08825684	0.00365377	0.10464478	0.10644531	0.02725220	-0.00343448
07:18:45.164	-0.00380948	0.37841797	0.30419922	-0.00006104	0.00713220	0.41171265	0.33300781	-0.00234985	-0.00644410	0.24441528	0.24902344	0.06570435	-0.00001440	0.18051147	0.18505859	0.04959106	-0.00564088	0.30618286	0.31298828	0.08328247	0.00241249	0.13644409	0.14111328	0.03866577	-0.00732882	0.19168091	0.19482422	0.05130005	0.00363476	0.33334351	0.33984375	0.08828735	0.00381249	0.10479736	0.10644531	0.02722168	-0.00315993
07:18:45.172	-0.00380948	0.37878418	0.30468750	-0.00006104	0.00737532	0.41055298	0.33300781	-0.00234985	-0.00711823	0.24511719	0.25000000	0.06579590	0.00068045	0.17962646	0.18359375	0.04943848	-0.00655740	0.30627441	0.31298828	0.08325195	0.00248709	0.13653564	0.14111328	0.03869629	-0.00720654	0.19158936	0.19482422	0.05126953	0.00351649	0.33361816	0.33984375	0.08837891	0.00401656	0.10482788	0.10693359	0.02719116	-0.00310502
07:18:45.180	-0.00380948	0.37915039	0.30517578	0.00000000	0.00761844	0.40939331	0.33105469	-0.00228882	-0.00779234	0.24584961	0.25097656	0.06597900	0.00140553	0.17895508	0.18310547	0.04931641	-0.00725267	0.30642700	0.31298828	0.08334351	0.00261143	0.13681030	0.14111328	0.03872681	-0.00683970	0.19158936	0.19482422	0.05126953	0.00351649	0.33392334	0.34033203	0.08837891	0.00424330	0.10464478	0.10644531	0.02725220	-0.00343448
07:18:45.188	-0.00380948	0.37942505	0.30517578	-0.00003052	0.00780078	0.40829468	0.33056641	-0.00228882	-0.00843097	0.24655151	0.25146484	0.06607056	0.00210042	0.17828369	0.18261719	0.04919434	-0.00794793	0.30661011	0.31347656	0.08334351	0.00276064	0.13690186	0.14111328	0.03875732	-0.00671742	0.19149780	0.19482422	0.05130005	0.00339822	0.33416748	0.34033203	0.08843994	0.00442469	0.10455322	0.10693359	0.02728271	-0.00359921
07:18:45.195	-0.00380948	0.37973022	0.30566406	0.00003052	0.00800338	0.40731812	0.32958984	-0.00228882	-0.00899863	0.24728394	0.25195313	0.06619263	0.00282553	0.17776489	0.18212891	0.04904175	-0.00848516	0.30676270	0.31347656	0.08331299	0.00288497	0.13711548	0.14160156	0.03878784	-0.00643210	0.19143677	0.19482422	0.05123901	0.00331938	0.33438110	0.34082031	0.08840942	0.00458341	0.10449219	0.10644531	0.02722168	-0.00370903
07:18:45.203	-0.00380948	0.37982178	0.30566406	0.00000000	0.00806416	0.40631104	0.32910156	-0.00225830	-0.00958402	0.24801636	0.25244141	0.06631470	0.00355066	0.17730713	0.18164063	0.04895020	-0.00895919	0.30694580	0.31347656	0.08343506	0.00303418	0.13742065	0.14160156	0.03884888	-0.00602449	0.19137573	0.19482422	0.05123901	0.00324053	0.33465576	0.34082031	0.08843994	0.00478747	0.10476685	0.10644531	0.02719116	-0.00321484
07:18:45.211	-0.00380948	0.37997437	0.30517578	-0.00003052	0.00816546	0.40530396	0.32812500	-0.00228882	-0.01016941	0.24868774	0.25341797	0.06643677	0.00421538	0.17681885	0.18115234	0.04888916	-0.00946480	0.30703735	0.31396484	0.08340454	0.00310878	0.13763428	0.14208984	0.03887939	-0.00573917	0.19131470	0.19531250	0.05123901	0.00316169	0.33483887	0.34130859	0.08850098	0.00492352	0.10458374	0.10644531	0.02719116	-0.00354430
07:18:45.219	-0.00380948	0.38006592	0.30566406	0.00000000	0.00822625	0.40441895	0.32714844	-0.00225830	-0.01068383	0.24938965	0.25390625	0.06652832	0.00491032	0.17648315	0.18115234	0.04873657	-0.00981241	0.30722046	0.31396484	0.08346558	0.00325799	0.13800049	0.14306641	0.03894043	-0.00525004	0.19122314	0.19433594	0.05126953	0.00304342	0.33502197	0.34130859	0.08856201	0.00505956	0.10461426	0.10644531	0.02728271	-0.00348939
07:18:45.227	-0.00380948	0.38006592	0.30566406	0.00000000	0.00822625	0.40356445	0.32617188	-0.00219727	-0.01118051	0.25003052	0.25439453	0.06668091	0.00554485	0.17611694	0.18066406	0.04867554	-0.01019161	0.30734253	0.31396484	0.08346558	0.00335746	0.13815308	0.14257813	0.03890991	-0.00504623	0.19116211	0.19482422	0.05120850	0.00296458	0.33526611	0.34130859	0.08856201	0.00524096	0.10470581	0.10742188	0.02725220	-0.00332466
07:18:45.234	-0.00380948	0.38003540	0.30566406	-0.00003052	0.00820598	0.40267944	0.32568359	-0.00216675	-0.01169492	0.25073242	0.25488281	0.06677246	0.00623983	0.17587280	0.18017578	0.04867554	-0.01044441	0.30746460	0.31396484	0.08352661	0.00345693	0.13848877	0.14355469	0.03906250	-0.00459786	0.19110107	0.19482422	0.05120850	0.00288574	0.33541870	0.34179688	0.08859253	0.00535433	0.10464478	0.10644531	0.02725220	-0.00343448
07:18:45.242	-0.00380948	0.37997437	0.30566406	0.00003052	0.00816546	0.40182495	0.32519531	-0.00222778	-0.01219159	0.25134277	0.25585938	0.06689453	0.00684416	0.17565918	0.18017578	0.04852295	-0.01066561	0.30761719	0.31445313	0.08355713	0.00358127	0.13879395	0.14306641	0.03906250	-0.00419025	0.19097900	0.19433594	0.05120850	0.00272805	0.33557129	0.34179688	0.08862305	0.00546770	0.10443115	0.10644531	0.02722168	-0.00381884
07:18:45.250	-0.00380948	0.37988281	0.30566406	0.00000000	0.00810468	0.40103149	0.32421875	-0.00216675	-0.01265277	0.25198364	0.25634766	0.06698608	0.00747873	0.17544556	0.18017578	0.04849243	-0.01088681	0.30773926	0.31445313	0.08355713	0.00368074	0.13909912	0.14355469	0.03912354	-0.00378263	0.19091797	0.19482422	0.05120850	0.00264921	0.33575439	0.34179688	0.08868408	0.00560375	0.10437012	0.10644531	0.02722168	-0.00392866
07:18:45.258	-0.00380948	0.37976074	0.30517578	0.00000000	0.00802364	0.40023804	0.32373047	-0.00216675	-0.01311395	0.25244141	0.25683594	0.06713867	0.00793200	0.17535400	0.17968750	0.04840088	-0.01098161	0.30789185	0.31445313	0.08358765	0.00380508	0.13952637	0.14355469	0.03912354	-0.00321197	0.19085693	0.19433594	0.05114746	0.00257036	0.33584595	0.34228516	0.08865356	0.00567177	0.10446167	0.10644531	0.02725220	-0.00376394
07:18:45.266	-0.00380948	0.37960815	0.30517578	-0.00003052	0.00792234	0.39953613	0.32324219	-0.00219727	-0.01352191	0.25299072	0.25732422	0.06719971	0.00847593	0.17523193	0.17968750	0.04840088	-0.01110801	0.30798340	0.31445313	0.08361816	0.00387969	0.13970947	0.14404297	0.03918457	-0.00296740	0.19073486	0.19433594	0.05114746	0.00241268	0.33599854	0.34228516	0.08868408	0.00578514	0.10485840	0.10644531	0.02722168	-0.00305012
07:18:45.273	-0.00380948	0.37948608	0.30517578	-0.00003052	0.00784130	0.39874268	0.32275391	-0.00219727	-0.01398308	0.25344849	0.25781250	0.06729126	0.00892921	0.17507935	0.17919922	0.04837036	-0.01126600	0.30813599	0.31542969	0.08358765	0.00400403	0.13995361	0.14404297	0.03918457	-0.00264130	0.19061279	0.19433594	0.05114746	0.00225499	0.33605957	0.34228516	0.08868408	0.00583049	0.10446167	0.10644531	0.02719116	-0.00376394
07:18:45.281	-0.00380948	0.37930298	0.30517578	-0.00009155	0.00771974	0.39804077	0.32177734	-0.00216675	-0.01439104	0.25381470	0.25830078	0.06735229	0.00929185	0.17498779	0.17919922	0.04833984	-0.01136080	0.30822754	0.31494141	0.08361816	0.00407863	0.14019775	0.14453125	0.03924561	-0.00231520	0.19052124	0.19433594	0.05117798	0.00213673	0.33612061	0.34228516	0.08868408	0.00587584	0.10446167	0.10644531	0.02725220	-0.00376394
07:18:45.289	-0.00380948	0.37918091	0.30517578	-0.00003052	0.00763870	0.39739990	0.32128906	-0.00213623	-0.01476352	0.25418091	0.25830078	0.06747437	0.00965448	0.17492676	0.17919922	0.04827881	-0.01142400	0.30831909	0.31494141	0.08364868	0.00415323	0.14044189	0.14453125	0.03924561	-0.00198910	0.19042969	0.19433594	0.05114746	0.00201846	0.33612061	0.34228516	0.08868408	0.00587584	0.10449219	0.10644531	0.02728271	-0.00370903
07:18:45.297	-0.00380948	0.37899780	0.30517578	-0.00003052	0.00751714	0.39678955	0.32080078	-0.00219727	-0.01511825	0.25454712	0.25878906	0.06753540	0.01001712	0.17480469	0.17919922	0.04821777	-0.01155039	0.30841064	0.31494141	0.08367920	0.00422784	0.14056396	0.14453125	0.03930664	-0.00182605	0.19030762	0.19384766	0.05108643	0.00186078	0.33612061	0.34228516	0.08868408	0.00587584	0.10467529	0.10644531	0.02722168	-0.00337957
07:18:45.305	-0.00380948	0.37884521	0.30468750	-0.00006104	0.00741584	0.39624023	0.32031250	-0.00213623	-0.01543752	0.25479126	0.25927734	0.06759644	0.01025888	0.17468262	0.17968750	0.04821777	-0.01167679	0.30847168	0.31494141	0.08367920	0.00427758	0.14056396	0.14453125	0.03930664	-0.00182605	0.19021606	0.19384766	0.05105591	0.00174251	0.33609009	0.34228516	0.08871460	0.00585317	0.10458374	0.10644531	0.02725220	-0.00354430
07:18:45.313	-0.00380948	0.37878418	0.30468750	0.00000000	0.00737532	0.39584351	0.32031250	-0.00210571	-0.01566809	0.25500488	0.25927734	0.06768799	0.01047043	0.17456055	0.17919922	0.04815674	-0.01180318	0.30850220	0.31494141	0.08364868	0.00430244	0.14065552	0.14453125	0.03933716	-0.00170377	0.19012451	0.19384766	0.05102539	0.00162425	0.33605957	0.34228516	0.08868408	0.00583049	0.10455322	0.10644531	0.02722168	-0.00359921
07:18:45.320	-0.00380948	0.37866211	0.30468750	0.00006104	0.00729428	0.39544678	0.31982422	-0.00213623	-0.01589867	0.25521851	0.25927734	0.06771851	0.01068197	0.17453003	0.17871094	0.04818726	-0.01183478	0.30856323	0.31494141	0.08364868	0.00435218	0.14068604	0.14501953	0.03930664	-0.00166300	0.18997192	0.19384766	0.05105591	0.00142715	0.33602905	0.34228516	0.08871460	0.00580782	0.10455322	0.10644531	0.02728271	-0.00359921
07:18:45.328	-0.00380948	0.37866211	0.30468750	0.00006104	0.00729428	0.39520264	0.31982422	-0.00213623	-0.01604056	0.25534058	0.25976563	0.06777954	0.01080285	0.17434692	0.17871094	0.04812622	-0.01202437	0.30865479	0.31542969	0.08367920	0.00442678	0.14071655	0.14501953	0.03927612	-0.00162224	0.18984985	0.19335938	0.05099487	0.00126946	0.33593750	0.34228516	0.08862305	0.00573979	0.10458374	0.10644531	0.02725220	-0.00354430
07:18:45.336	-0.00380948	0.37857056	0.30468750	0.00003052	0.00723350	0.39508057	0.31982422	-0.00213623	-0.01611150	0.25546265	0.25976563	0.06777954	0.01092374	0.17428589	0.17822266	0.04806519	-0.01208757	0.30865479	0.31542969	0.08367920	0.00442678	0.14065552	0.14453125	0.03933716	-0.00170377	0.18975830	0.19335938	0.05102539	0.00115120	0.33581543	0.34179688	0.08868408	0.00564910	0.10479736	0.10644531	0.02728271	-0.00315993
07:18:45.344	-0.00380948	0.37857056	0.30468750	0.00009155	0.00723350	0.39514160	0.31982422	-0.00213623	-0.01607603	0.25555420	0.25976563	0.06787109	0.01101440	0.17407227	0.17822266	0.04809570	-0.01230876	0.30868530	0.31542969	0.08364868	0.00445165	0.14044189	0.14453125	0.03930664	-0.00198910	0.18963623	0.19335938	0.05096436	0.00099352	0.33566284	0.34228516	0.08865356	0.00553572	0.10485840	0.10644531	0.02728271	-0.00305012
07:18:45.352	-0.00380948	0.37857056	0.30468750	0.00009155	0.00723350	0.39529419	0.31933594	-0.00216675	-0.01598735	0.25561523	0.25976563	0.06787109	0.01107484	0.17388916	0.17822266	0.04809570	-0.01249835	0.30871582	0.31494141	0.08367920	0.00447652	0.14041138	0.14453125	0.03933716	-0.00202987	0.18951416	0.19287109	0.05096436	0.00083583	0.33554077	0.34179688	0.08859253	0.00544503	0.10498047	0.10693359	0.02728271	-0.00283048
07:18:45.359	-0.00380948	0.37866211	0.30419922	0.00012207	0.00729428	0.39556885	0.31982422	-0.00213623	-0.01582772	0.25567627	0.26074219	0.06793213	0.01113528	0.17373657	0.17822266	0.04806519	-0.01265634	0.30865479	0.31542969	0.08367920	0.00442678	0.14047241	0.14453125	0.03933716	-0.00194834	0.18942261	0.19335938	0.05093384	0.00071757	0.33535767	0.34179688	0.08865356	0.00530898	0.10510254	0.10644531	0.02728271	-0.00261084
07:18:45.367	-0.00380948	0.37869263	0.30468750	0.00015259	0.00731454	0.39596558	0.32031250	-0.00216675	-0.01559714	0.25576782	0.25976563	0.06790161	0.01122595	0.17355347	0.17773438	0.04800415	-0.01284592	0.30862427	0.31542969	0.08364868	0.00440192	0.14022827	0.14453125	0.03927612	-0.00227444	0.18927002	0.19287109	0.05090332	0.00052047	0.33517456	0.34130859	0.08853149	0.00517294	0.10485840	0.10693359	0.02734375	-0.00305012
07:18:45.375	-0.00380948	0.37878418	0.30468750	0.00012207	0.00737532	0.39651489	0.32080078	-0.00222778	-0.01527789	0.25582886	0.26025391	0.06790161	0.01128639	0.17337036	0.17773438	0.04806519	-0.01303551	0.30859375	0.31494141	0.08361816	0.00437705	0.14016724	0.14453125	0.03927612	-0.00235596	0.18917847	0.19287109	0.05087280	0.00040221	0.33499146	0.34179688	0.08859253	0.00503689	0.10504150	0.10693359	0.02728271	-0.00272066
07:18:45.383	-0.00380948	0.37881470	0.30468750	0.00015259	0.00739558	0.39715576	0.32177734	-0.00219727	-0.01490541	0.25582886	0.26025391	0.06796265	0.01128639	0.17315674	0.17773438	0.04797363	-0.01325669	0.30853271	0.31494141	0.08361816	0.00432731	0.14013672	0.14404297	0.03930664	-0.00239673	0.18908691	0.19287109	0.05084229	0.00028395	0.33480835	0.34082031	0.08847046	0.00490084	0.10504150	0.10693359	0.02734375	-0.00272066
07:18:45.391	-0.00380948	0.37893677	0.30468750	0.00015259	0.00747662	0.39797974	0.32226563	-0.00216675	-0.01442651	0.25595093	0.26025391	0.06802368	0.01140728	0.17300415	0.17773438	0.04800415	-0.01341467	0.30847168	0.31494141	0.08361816	0.00427758	0.14004517	0.14453125	0.03927612	-0.00251901	0.18899536	0.19287109	0.05087280	0.00016569	0.33456421	0.34082031	0.08840942	0.00471945	0.10543823	0.10742188	0.02731323	-0.00200683
07:18:45.398	-0.00380948	0.37896729	0.30468750	0.00012207	0.00749688	0.39886475	0.32275391	-0.00219727	-0.01391214	0.25601196	0.26025391	0.06796265	0.01146772	0.17269897	0.17724609	0.04794312	-0.01373064	0.30838013	0.31542969	0.08358765	0.00420297	0.13995361	0.14404297	0.03930664	-0.00264130	0.18884277	0.19238281	0.05084229	-0.00003141	0.33435059	0.34033203	0.08837891	0.00456073	0.10556030	0.10693359	0.02737427	-0.00178719
07:18:45.406	-0.00380948	0.37899780	0.30468750	0.00015259	0.00751714	0.39999390	0.32324219	-0.00228882	-0.01325585	0.25613403	0.26025391	0.06796265	0.01158860	0.17251587	0.17724609	0.04794312	-0.01392022	0.30828857	0.31494141	0.08355713	0.00412837	0.13992310	0.14404297	0.03927612	-0.00268206	0.18869019	0.19238281	0.05081177	-0.00022851	0.33407593	0.34033203	0.08834839	0.00435667	0.10540771	0.10742188	0.02734375	-0.00206174
07:18:45.414	-0.00380948	0.37893677	0.30468750	0.00015259	0.00747662	0.40109253	0.32421875	-0.00228882	-0.01261729	0.25619507	0.26025391	0.06796265	0.01164905	0.17233276	0.17675781	0.04788208	-0.01410980	0.30816650	0.31445313	0.08355713	0.00402889	0.14001465	0.14453125	0.03930664	-0.00255978	0.18859863	0.19238281	0.05078125	-0.00034677	0.33380127	0.33984375	0.08831787	0.00415260	0.10556030	0.10742188	0.02737427	-0.00178719
07:18:45.422	-0.00380948	0.37890625	0.30468750	0.00018311	0.00745636	0.40231323	0.32519531	-0.00222778	-0.01190778	0.25625610	0.26074219	0.06802368	0.01170949	0.17214966	0.17675781	0.04788208	-0.01429938	0.30804443	0.31445313	0.08349609	0.00392942	0.13986206	0.14453125	0.03933716	-0.00276359	0.18850708	0.19189453	0.05075073	-0.00046503	0.33355713	0.33984375	0.08831787	0.00397121	0.10583496	0.10742188	0.02740479	-0.00129299
07:18:45.430	-0.00380948	0.37878418	0.30517578	0.00006104	0.00737532	0.40359497	0.32666016	-0.00234985	-0.01116277	0.25637817	0.26074219	0.06802368	0.01183038	0.17196655	0.17626953	0.04788208	-0.01448896	0.30795288	0.31445313	0.08346558	0.00385482	0.13989258	0.14404297	0.03924561	-0.00272282	0.18838501	0.19238281	0.05075073	-0.00062271	0.33325195	0.33935547	0.08825684	0.00374447	0.10589600	0.10742188	0.02740479	-0.00118317
07:18:45.438	-0.00380948	0.37863159	0.30517578	0.00015259	0.00727402	0.40490723	0.32763672	-0.00231934	-0.01040001	0.25650024	0.26074219	0.06796265	0.01195127	0.17178345	0.17675781	0.04788208	-0.01467853	0.30780029	0.31445313	0.08343506	0.00373048	0.14001465	0.14404297	0.03930664	-0.00255978	0.18826294	0.19189453	0.05075073	-0.00078039	0.33297729	0.33935547	0.08816528	0.00354041	0.10574341	0.10742188	0.02743530	-0.00145772
07:18:45.445	-0.00380948	0.37844849	0.30419922	0.00009155	0.00715246	0.40634155	0.32861328	-0.00234985	-0.00956628	0.25662231	0.26074219	0.06796265	0.01207215	0.17156982	0.17626953	0.04785156	-0.01489970	0.30764771	0.31396484	0.08340454	0.00360614	0.14007568	0.14453125	0.03930664	-0.00247825	0.18811035	0.19189453	0.05072021	-0.00097749	0.33264160	0.33935547	0.08813477	0.00329099	0.10610962	0.10791016	0.02743530	-0.00079879
07:18:45.453	-0.00380948	0.37823486	0.30419922	0.00006104	0.00701064	0.40786743	0.33007813	-0.00241089	-0.00867932	0.25671387	0.26074219	0.06793213	0.01216282	0.17138672	0.17626953	0.04785156	-0.01508928	0.30749512	0.31347656	0.08343506	0.00348180	0.14004517	0.14453125	0.03933716	-0.00251901	0.18804932	0.19140625	0.05065918	-0.00105633	0.33242798	0.33886719	0.08804321	0.00313228	0.10607910	0.10742188	0.02746582	-0.00085371
07:18:45.461	-0.00380948	0.37799072	0.30371094	0.00006104	0.00684856	0.40936279	0.33154297	-0.00244141	-0.00781008	0.25683594	0.26123047	0.06793213	0.01228371	0.17126465	0.17578125	0.04785156	-0.01521566	0.30731201	0.31396484	0.08337402	0.00333259	0.14031982	0.14453125	0.03936768	-0.00215215	0.18792725	0.19189453	0.05065918	-0.00121401	0.33209229	0.33837891	0.08801270	0.00288287	0.10620117	0.10791016	0.02752686	-0.00063406
