Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
93;4.650003;262701;  4.809383907620E+03;  1.424439033900E+02;  9.801043565521E+05;  9.801161666845E+05
94;4.700090;262701; -1.014974231206E+04;  6.034800667034E+01;  6.431194324334E+05;  6.431995221425E+05
95;4.750177;262701;  1.562481793195E+03;  8.408510167885E+01;  1.181319756034E+06;  1.181320792340E+06
96;4.800020;262701;  1.293226833776E+04; -3.219857073396E+01;  1.947499724207E+06;  1.947542662020E+06
97;4.850192;262701;  1.901037041181E+03; -1.752130935836E+02;  1.835937124478E+06;  1.835938117061E+06
98;4.900050;262701; -1.022958445998E+04; -1.328903619197E+02;  1.032503262507E+06;  1.032553944908E+06
99;4.950177;262701;  2.539325685069E+03; -1.101511844648E+02;  6.551276848606E+05;  6.551326154139E+05
100;5.000201;262701;  1.132441141987E+04; -2.009670286470E+02;  1.124299246336E+06;  1.124356294950E+06
101;5.050020;262701; -5.431177502835E+03; -3.955083773631E+02;  1.757493523396E+06;  1.757501959855E+06
102;5.100018;262701; -9.563780162531E+03; -3.295672041337E+02;  1.828924791968E+06;  1.828949826863E+06
103;5.150072;262701;  7.689303822805E+03; -7.057391088832E+01;  1.283390429153E+06;  1.283413465729E+06
104;5.200068;262701;  2.421029789101E+03;  1.168447806411E+02;  7.411381825575E+05;  7.411421460709E+05
105;5.250183;262701; -7.416919568866E+03;  1.853232801698E+02;  9.009858976217E+05;  9.010164442194E+05
106;5.300145;262701; -3.947119460748E+03;  2.151236476924E+02;  1.592707728575E+06;  1.592712634059E+06
107;5.350169;262701; -1.403682953471E+03;  2.180940863555E+02;  1.917855719036E+06;  1.917856245116E+06
108;5.400065;262701; -1.555802876692E+03;  2.938555226873E+01;  1.435817783437E+06;  1.435818626645E+06
109;5.450078;262701; -2.999768007231E+03; -9.109375375498E+01;  7.736197232322E+05;  7.736255444852E+05
110;5.500144;262701; -8.579810810397E+03; -1.682624331292E+02;  7.917920026199E+05;  7.918385042915E+05
111;5.550152;262701; -5.383483970645E+03; -2.018477781680E+02;  1.469597298552E+06;  1.469607172871E+06
112;5.600135;262701;  1.110592098585E+03; -2.558151832446E+02;  1.912493194784E+06;  1.912493534355E+06
