Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
29;1.450045;233069; -6.743255063042E+03; -8.043062378193E+02;  1.556502636746E+06;  1.556517451426E+06
30;1.500051;233069;  3.895863752531E+03; -5.151316199798E+02;  7.530950709455E+05;  7.531053239736E+05
31;1.550183;233069;  5.937775476124E+03; -3.622493444172E+02;  2.642953962270E+05;  2.643623363283E+05
32;1.600094;233069; -4.594189560676E+03; -5.381555403926E+02;  9.314997095846E+05;  9.315111943210E+05
33;1.650007;233069;  1.321756565870E+03; -8.991239866900E+02;  2.083335133925E+06;  2.083335747236E+06
34;1.700054;233069; -1.165175066344E+03; -7.906378201978E+02;  1.844671742402E+06;  1.844672279826E+06
35;1.750036;233069;  3.189860443119E+03; -5.310252346789E+02;  6.561009346728E+05;  6.561089038231E+05
36;1.800184;233069;  2.048516194636E+03; -3.608020118621E+02;  2.035569742919E+05;  2.035676014978E+05
37;1.850133;233069; -4.165627937827E+03; -5.937754146842E+02;  9.540531927302E+05;  9.540624715311E+05
38;1.900103;233069; -9.444899648933E+02; -9.147206339399E+02;  1.983236645908E+06;  1.983237081754E+06
39;1.950160;233069;  1.064171589184E+04; -1.060602083214E+03;  1.883522883409E+06;  1.883553244089E+06
40;2.000058;233069; -3.989207620424E+03; -6.857288111287E+02;  7.804886573424E+05;  7.804991532613E+05
41;2.050136;233069; -8.717611746555E+03; -3.546106709228E+02;  1.658798118965E+05;  1.661091041999E+05
42;2.100088;233069;  1.174194453985E+04; -5.697025429205E+02;  9.787345593557E+05;  9.788051570664E+05
43;2.150033;233069;  7.221134331161E+03; -9.598029136345E+02;  1.883955621169E+06;  1.883969704782E+06
44;2.200061;233069; -1.786500521251E+04; -9.054743566139E+02;  1.705795885255E+06;  1.705889674172E+06
45;2.250165;233069;  5.863099637243E+03; -5.381405306594E+02;  1.043666954822E+06;  1.043683562254E+06
46;2.300141;233069;  2.074406151281E+04; -4.870113656933E+02;  4.152029691034E+05;  4.157211310727E+05
47;2.350162;233069; -1.718455927545E+04; -4.176891763053E+02;  6.244962786695E+05;  6.247328113793E+05
48;2.400062;233069; -6.545426050939E+03; -8.726174290991E+02;  1.706883123935E+06;  1.706895896895E+06
49;2.450039;233069;  2.011038039590E+04; -1.041346653825E+03;  1.965502994852E+06;  1.965606149404E+06
50;2.500106;233069;  5.431212455871E+02; -7.048942879379E+02;  1.115875775878E+06;  1.115876130691E+06
51;2.550015;233069; -8.255490356498E+03; -5.369533606523E+02;  3.483855345465E+05;  3.484837472841E+05
52;2.600073;233069; -9.214452829494E+02; -5.474932472044E+02;  6.484774275150E+05;  6.484783132895E+05
53;2.650180;233069;  1.009080453261E+04; -8.183271746808E+02;  1.565821517380E+06;  1.565854245543E+06
54;2.700010;233069;  3.785908565096E+03; -1.013396122411E+03;  1.941770517687E+06;  1.941774472856E+06
55;2.750180;233069; -7.647175767584E+03; -7.740969991279E+02;  1.310460221275E+06;  1.310482762216E+06
56;2.800183;233069; -2.745375528526E+03; -4.882687223068E+02;  3.759573887190E+05;  3.759677295003E+05
57;2.850048;233069;  1.315343695925E+04; -4.960546941218E+02;  5.229600516090E+05;  5.231256775890E+05
58;2.900128;233069;  2.546655910999E+03; -7.728244585527E+02;  1.561304423885E+06;  1.561306692088E+06
59;2.950184;233069; -6.517368746508E+03; -1.138142601911E+03;  1.889217041963E+06;  1.889228626479E+06
60;3.000101;233069;  1.736390139974E+02; -9.129696850655E+02;  1.309943338730E+06;  1.309943668387E+06
61;3.050126;233069;  7.725089227267E+03; -5.392606689798E+02;  6.139252286203E+05;  6.139740663433E+05
62;3.100140;233069;  6.590093823559E+03; -6.006782904974E+02;  5.094954841227E+05;  5.095384563430E+05
63;3.150068;233069; -7.248015042679E+03; -9.373168091236E+02;  1.225644028849E+06;  1.225665818132E+06
64;3.200085;233069; -2.792367668721E+03; -1.255733052309E+03;  1.962428570594E+06;  1.962430959006E+06
65;3.250044;233069;  1.601421392749E+04; -1.192102526542E+03;  1.582187332783E+06;  1.582268824244E+06
66;3.300012;233069;  2.343733559046E+02; -4.002757119109E+02;  5.277929964862E+05;  5.277932003080E+05
67;3.350170;233069; -9.299797216682E+03; -3.153617342161E+02;  3.906063016319E+05;  3.907171208891E+05
68;3.400135;233069;  8.539062938388E+03; -3.706332990760E+02;  1.311058859802E+06;  1.311086719798E+06
69;3.450061;233069;  6.080111379617E+03; -5.938202355378E+02;  1.905314576722E+06;  1.905324370454E+06
70;3.500000;233069; -2.034274872109E+03; -6.766725394570E+02;  1.500211084477E+06;  1.500212616314E+06
71;3.550162;233069;  2.612277315556E+03; -4.132515215746E+02;  7.121223623799E+05;  7.121272735762E+05
72;3.600193;233069;  7.197761562287E+01; -3.435983016084E+02;  4.795619502125E+05;  4.795620787053E+05
73;3.650165;233069;  3.875575131135E+03; -5.468168666827E+02;  1.102427130906E+06;  1.102434078777E+06
74;3.700065;233069;  7.002608073357E+03; -8.281303274937E+02;  1.802250028215E+06;  1.802263822674E+06
75;3.750159;233069; -5.455532868735E+03; -7.645738488028E+02;  1.626238725812E+06;  1.626248056338E+06
76;3.800046;233069;  2.458538533078E+02; -6.913060565762E+02;  8.331168831908E+05;  8.331172062836E+05
77;3.850124;233069;  1.428836310446E+04; -4.798237280191E+02;  4.828714462974E+05;  4.830830375829E+05
78;3.900048;233069; -2.412309309158E+03; -4.965881244972E+02;  9.692887775611E+05;  9.692919065699E+05
79;3.950148;233069; -1.231415294881E+04; -7.944506324586E+02;  1.689950729965E+06;  1.689995780830E+06
80;4.000067;233069;  1.591810054220E+04; -1.062320370995E+03;  1.737182373030E+06;  1.737255626445E+06
81;4.050014;233069;  9.763492041317E+03; -6.472112654367E+02;  9.684546221239E+05;  9.685040525328E+05
82;4.100070;233069; -1.271813538020E+04; -2.395137479754E+02;  4.331427465516E+05;  4.333294903703E+05
83;4.150044;233069; -7.239762545387E+02; -1.804732125213E+02;  8.836565789780E+05;  8.836568939828E+05
84;4.200052;233069;  1.305836809142E+04; -2.905723452030E+02;  1.655062918428E+06;  1.655114458086E+06
85;4.250110;233069;  2.336459252106E+03; -5.742115727945E+02;  1.729007081432E+06;  1.729008755444E+06
86;4.300192;233069; -7.783710379018E+03; -6.153916291877E+02;  1.058928710354E+06;  1.058957496062E+06
87;4.350115;233069;  1.159741445578E+03; -4.864751150171E+02;  5.217764685503E+05;  5.217779841955E+05
88;4.400090;233069;  9.149892788311E+03; -4.603298189963E+02;  7.748829022629E+05;  7.749370585157E+05
89;4.450141;233069;  7.381500761446E+02; -8.083308896621E+02;  1.526871243658E+06;  1.526871636050E+06
90;4.500080;233069; -6.769587894002E+03; -1.027147771641E+03;  1.788164378641E+06;  1.788177487666E+06
91;4.550032;233069;  2.911228462878E+03; -8.282775348543E+02;  1.159408033686E+06;  1.159411984529E+06
92;4.600117;233069;  6.942596047847E+03; -5.039961174115E+02;  5.485579514801E+05;  5.486021142722E+05
93;4.650080;233069; -2.610669528709E+03; -3.869490434406E+02;  7.453211587478E+05;  7.453258314336E+05
94;4.700152;233069; -4.079726233804E+03; -6.579890060683E+02;  1.399954505598E+06;  1.399960604753E+06
95;4.750030;233069;  1.279907964113E+03; -8.213937484948E+02;  1.747059170690E+06;  1.747059832617E+06
96;4.800199;233069;  2.790876953208E+03; -8.715810331566E+02;  1.335735488411E+06;  1.335738688385E+06
97;4.850152;233069; -8.790218910835E+02; -4.870587249958E+02;  6.093279573735E+05;  6.093287860775E+05
98;4.900057;233069; -5.278125315311E+03; -2.570783462711E+02;  5.795283614870E+05;  5.795524535915E+05
99;4.950148;233069; -2.588565395597E+02; -3.577010156322E+02;  1.362993479930E+06;  1.362993551448E+06
100;5.000024;233069;  1.883307997705E+03; -3.407664719271E+02;  1.819982536236E+06;  1.819983542556E+06
101;5.050107;233069; -5.162655447283E+03; -3.415594407001E+02;  1.303420344051E+06;  1.303430613021E+06
102;5.100065;233069; -4.144619394234E+03;  4.740179049832E+00;  6.415625862183E+05;  6.415759736208E+05
103;5.150009;233069;  5.922984452597E+02; -6.751509136361E+01;  6.733200615700E+05;  6.733203254680E+05
104;5.200050;233069; -7.845356048982E+03; -3.621003894589E+02;  1.227346085386E+06;  1.227371212812E+06
105;5.250084;233069;  1.063435993755E+03; -6.834487927056E+02;  1.625208626601E+06;  1.625209118230E+06
106;5.300169;233069; -8.876277568172E+03; -6.521358900231E+02;  1.587026183048E+06;  1.587051139461E+06
107;5.350053;233069; -1.450787289136E+04; -3.421108466700E+02;  7.168311377153E+05;  7.169780159906E+05
108;5.400193;233069;  1.278109219828E+04; -2.312515751062E+02;  4.816609434194E+05;  4.818305451201E+05
109;5.450163;233069; -6.734525620413E+03; -5.757983297238E+02;  1.163746002838E+06;  1.163765631260E+06
110;5.500120;233069; -1.852155542391E+04; -7.682393205544E+02;  1.730942840902E+06;  1.731042101359E+06
111;5.550072;233069; -2.580490772912E+03; -5.281077218172E+02;  1.510698949472E+06;  1.510701245702E+06
112;5.600085;233069;  2.623389248496E+03; -3.600460403399E+02;  8.151039842687E+05;  8.151082854290E+05
113;5.650033;233069; -1.142065937987E+04; -3.576588705412E+02;  5.195594464080E+05;  5.196850755335E+05
114;5.700088;233069; -1.125690147718E+04; -6.043612360186E+02;  1.036918800432E+06;  1.036980077809E+06
115;5.750169;233069; -2.274082786784E+03; -8.832068786059E+02;  1.671206828907E+06;  1.671208609508E+06
116;5.800203;233069; -8.999451826899E+03; -8.600736015315E+02;  1.572203548540E+06;  1.572229540462E+06
117;5.850081;233069; -1.482662608023E+04; -6.094093620140E+02;  8.727912687955E+05;  8.729174068068E+05
118;5.900066;233069; -4.588855304355E+03; -2.132102227265E+02;  5.252387025500E+05;  5.252587911763E+05
119;5.950202;233069; -2.892898152912E+03; -2.273207696890E+02;  9.847365054754E+05;  9.847407809929E+05
120;6.000142;233069; -1.655851799311E+04; -3.625255989532E+02;  1.604297093237E+06;  1.604382585081E+06
121;6.050065;233069; -1.636568878840E+04; -4.429874452538E+02;  1.570694142332E+06;  1.570779462802E+06
122;6.100029;233069; -3.733528154027E+03; -3.792262759965E+02;  9.667644950912E+05;  9.667717786602E+05
123;6.150014;233069; -8.801313247825E+03; -3.980391086634E+02;  5.612142882506E+05;  5.612834389919E+05
124;6.200067;233069; -1.703509714765E+04; -6.196927579239E+02;  9.002084260774E+05;  9.003698067654E+05
125;6.250163;233069; -1.036897572876E+04; -8.641700727666E+02;  1.531890703996E+06;  1.531926039806E+06
126;6.300137;233069; -9.879800596979E+03; -8.841403139677E+02;  1.582895784053E+06;  1.582926863546E+06
127;6.350059;233069; -2.009570018549E+04; -8.263747209220E+02;  1.048677950586E+06;  1.048870804297E+06
128;6.400090;233069; -9.141574503443E+03; -5.731203733375E+02;  6.341300111767E+05;  6.341961588707E+05
129;6.450072;233069; -4.755741854471E+03; -5.066492156687E+02;  7.825227758669E+05;  7.825373911351E+05
130;6.500097;233069; -2.401330587026E+04; -4.872348198695E+02;  1.439123513731E+06;  1.439323926026E+06
131;6.550152;233069; -1.240962357224E+04; -6.071390443796E+02;  1.688329004639E+06;  1.688374720043E+06
132;6.600125;233069; -1.162575831674E+04; -6.558490659638E+02;  1.079134577279E+06;  1.079197398196E+06
133;6.650122;233069; -1.663218822534E+04; -6.101062761776E+02;  5.990255258036E+05;  5.992566916432E+05
134;6.700066;233069; -1.184253641029E+04; -8.585212372190E+02;  8.294157510661E+05;  8.295007358912E+05
135;6.750156;233069; -1.334763483900E+04; -9.667993962956E+02;  1.381957715159E+06;  1.382022510868E+06
136;6.800093;233069; -1.731820415595E+04; -8.732745198845E+02;  1.579013619163E+06;  1.579108828518E+06
137;6.850120;233069; -1.701305359163E+04; -5.600434820186E+02;  1.220301542070E+06;  1.220420260083E+06
138;6.900044;233069; -1.411733234665E+04; -3.366972280313E+02;  7.086807960777E+05;  7.088214748207E+05
139;6.950106;233069; -1.135956124486E+04; -3.109680731140E+02;  6.927895935084E+05;  6.928827874947E+05
140;7.000120;233069; -1.178439800108E+04; -3.098370954072E+02;  1.303770996001E+06;  1.303824289561E+06
141;7.050020;233069; -2.217083858162E+04; -1.890009844996E+02;  1.673117761076E+06;  1.673264660546E+06
142;7.100068;233069; -1.554743652391E+04; -3.918904490722E+02;  1.242540440921E+06;  1.242637768493E+06
143;7.150035;233069; -9.111247834145E+03; -4.729941573357E+02;  7.074754958622E+05;  7.075343212920E+05
144;7.200183;233069; -1.624814310101E+04; -3.713354092316E+02;  7.431223516823E+05;  7.433000535545E+05
145;7.250092;233069; -1.425038911288E+04; -2.880112714603E+02;  1.238420545700E+06;  1.238502565420E+06
146;7.300108;233069; -1.099490779977E+04; -3.094290028247E+02;  1.598656485474E+06;  1.598694324220E+06
147;7.350192;233069; -1.545639448579E+04; -4.343408334366E+02;  1.350379852209E+06;  1.350468375800E+06
148;7.400011;233069; -1.409615949591E+04; -6.606052592236E+00;  7.982083567591E+05;  7.983328144052E+05
149;7.450132;233069; -1.129368931324E+04; -1.394409549363E+02;  6.724884561311E+05;  6.725832963222E+05
150;7.500125;233069; -8.842823847589E+03; -5.207527498096E+02;  1.171759514937E+06;  1.171792996890E+06
151;7.550076;233069; -1.198282407736E+04; -7.141949870659E+02;  1.619815685203E+06;  1.619860164389E+06
152;7.600195;233069; -1.429438173026E+04; -6.022965769750E+02;  1.403067135523E+06;  1.403140078145E+06
153;7.650187;233069; -7.279855754915E+03; -1.700494984981E+02;  8.361138322580E+05;  8.361455409854E+05
154;7.700066;233069; -4.653700902790E+03; -1.192240128069E+02;  6.884897032650E+05;  6.885054412627E+05
155;7.750093;233069; -1.028215639198E+04; -1.748811407024E+02;  1.137941883439E+06;  1.137988349417E+06
156;7.800148;233069; -8.358743586820E+03; -2.511321431257E+02;  1.566685964942E+06;  1.566708283123E+06
157;7.850067;233069; -2.235693239540E+03; -3.482304756946E+02;  1.437755684947E+06;  1.437757465356E+06
158;7.900035;233069; -4.263600324845E+03; -2.279021293209E+02;  9.473727575363E+05;  9.473823789522E+05
159;7.950138;233069; -4.755754068471E+03; -1.905145210451E+02;  7.213985867977E+05;  7.214142877198E+05
160;8.000044;233069; -2.987973420803E+02; -3.079361543514E+02;  1.043124489476E+06;  1.043124577723E+06
161;8.050152;233069;  1.052204166213E+03; -5.028533173499E+02;  1.510687389623E+06;  1.510687839748E+06
162;8.100037;233069;  2.567364130436E+03; -6.433333021706E+02;  1.527202509819E+06;  1.527204803303E+06
163;8.150186;233069;  4.751990323546E+03; -6.130964600186E+02;  1.038698822496E+06;  1.038709873427E+06
164;8.200089;233069;  3.303315543060E+03; -5.275878606996E+02;  7.070251843264E+05;  7.070330978917E+05
165;8.250140;233069;  7.028408170539E+03; -7.441786160782E+02;  1.001593695393E+06;  1.001618631503E+06
166;8.300181;233069;  1.208758310600E+04; -6.161430187720E+02;  1.498848925317E+06;  1.498897791786E+06
167;8.350195;233069;  1.299886630336E+04; -5.311940520132E+02;  1.531146774234E+06;  1.531202043147E+06
168;8.400184;233069;  1.484286089034E+04; -4.908097037493E+02;  1.106028604917E+06;  1.106128304632E+06
169;8.450108;233069;  1.695401137744E+04; -8.853770519824E+02;  7.972720840661E+05;  7.974528189337E+05
170;8.500106;233069;  1.682422329525E+04; -4.312979719662E+02;  9.687793040989E+05;  9.689254772983E+05
171;8.550184;233069;  1.923568187273E+04; -6.858049196697E+02;  1.389617218266E+06;  1.389750515412E+06
172;8.600195;233069;  2.671763534771E+04; -6.294048518268E+02;  1.553125133913E+06;  1.553355049492E+06
173;8.650117;233069;  2.805864412295E+04; -4.740519490661E+02;  1.244529621202E+06;  1.244845970506E+06
174;8.700087;233069;  2.691539288800E+04; -4.067166212836E+02;  8.424252707316E+05;  8.428552310806E+05
175;8.750202;233069;  2.919046680441E+04; -4.598216692447E+02;  9.062828714964E+05;  9.067529641286E+05
176;8.800020;233069;  3.235005401837E+04; -2.246013709071E+02;  1.348048174181E+06;  1.348436300443E+06
177;8.850048;233069;  3.879248207582E+04; -4.608327244757E+02;  1.562440700870E+06;  1.562922267027E+06
178;8.900019;233069;  4.285137960672E+04; -3.798386341835E+02;  1.296287393288E+06;  1.296995524668E+06
179;8.950163;233069;  3.977837550877E+04; -3.334868219631E+02;  9.191847760515E+05;  9.200451526401E+05
180;9.000087;233069;  3.749763870419E+04; -4.068256929829E+02;  9.155655753034E+05;  9.163332151003E+05
181;9.050203;233069;  4.200339998141E+04; -3.102808245406E+02;  1.270848902822E+06;  1.271542887869E+06
182;9.100044;233069;  4.911088162087E+04; -6.135302005252E+01;  1.517720104556E+06;  1.518514470867E+06
183;9.150039;233069;  5.317264196431E+04; -2.571224285135E+02;  1.362501029314E+06;  1.363538210263E+06
184;9.200115;233069;  5.297946926251E+04; -4.674001832197E+02;  1.015738608770E+06;  1.017119444299E+06
185;9.250033;233069;  5.071862566466E+04; -5.053268662890E+02;  9.133408079908E+05;  9.147480887577E+05
186;9.300080;233069;  4.984623146992E+04; -3.103795777797E+02;  1.193361423966E+06;  1.194402039239E+06
187;9.350130;233069;  5.230923351696E+04; -9.886447209813E+02;  1.485164825000E+06;  1.486086064380E+06
188;9.400186;233069;  6.124008156095E+04; -1.406316388829E+03;  1.397282271243E+06;  1.398624349440E+06
189;9.450112;233069;  6.409507579505E+04; -1.383975849275E+03;  1.073456455546E+06;  1.075369171998E+06
190;9.500189;233069;  5.540020970704E+04; -1.203742498806E+03;  9.352705344949E+05;  9.369106707291E+05
191;9.550118;233069;  5.210486228017E+04; -8.609722627103E+02;  1.149375956398E+06;  1.150556711811E+06
192;9.600043;233069;  5.683288150100E+04; -9.771889699565E+02;  1.422885995022E+06;  1.424020886837E+06
193;9.650133;233069;  6.222347180609E+04; -9.807089348301E+02;  1.404365516892E+06;  1.405743656314E+06
194;9.700173;233069;  6.324335598698E+04; -8.655698510222E+02;  1.132200440605E+06;  1.133965744189E+06
195;9.750017;233069;  5.744588818891E+04; -9.120583094361E+02;  9.601707214860E+05;  9.618880788944E+05
196;9.800046;233069;  5.221114928827E+04; -8.521148044548E+02;  1.094251466837E+06;  1.095496692321E+06
197;9.850126;233069;  5.258618522528E+04; -8.347130115562E+02;  1.365847199727E+06;  1.366859384364E+06
198;9.900159;233069;  5.402815430759E+04; -1.065031758175E+03;  1.410980626599E+06;  1.412015051048E+06
199;9.950111;233069;  5.644228839125E+04; -1.340780523548E+03;  1.164814946175E+06;  1.166182399302E+06
200;10.000069;233069;  5.426808097179E+04; -1.351935845502E+03;  9.708450962790E+05;  9.723615856830E+05
201;10.050198;233069;  4.490092118505E+04; -1.041680324103E+03;  1.063062827962E+06;  1.064011162543E+06
202;10.100154;233069;  4.078286638679E+04; -6.674449274172E+02;  1.301181883879E+06;  1.301821025567E+06
203;10.150043;233069;  4.398615561135E+04; -8.107411771318E+02;  1.385942746195E+06;  1.386640809625E+06
204;10.200076;233069;  4.294156326737E+04; -9.810144115566E+02;  1.209628450666E+06;  1.210390816599E+06
205;10.250009;233069;  3.868848723172E+04; -1.060356637770E+03;  9.888159491004E+05;  9.895730920937E+05
206;10.300050;233069;  3.293461305024E+04; -1.007242073422E+03;  1.012663672900E+06;  1.013199594199E+06
207;10.350133;233069;  2.822476404238E+04; -1.061777672703E+03;  1.238282611806E+06;  1.238604695364E+06
208;10.400159;233069;  2.587709227167E+04; -1.287919354081E+03;  1.362014543953E+06;  1.362260951720E+06
209;10.450195;233069;  2.426925825920E+04; -1.212622488181E+03;  1.223551549587E+06;  1.223792818187E+06
210;10.500144;233069;  1.971485945344E+04; -8.766540211006E+02;  1.008753807735E+06;  1.008946821604E+06
211;10.550046;233069;  1.422446734614E+04; -3.767929794303E+02;  9.850253015254E+05;  9.851280739525E+05
212;10.600083;233069;  9.586940716162E+03; -7.723385998417E+02;  1.176217493447E+06;  1.176256816274E+06
213;10.650065;233069;  5.750914537821E+03; -6.905111622198E+02;  1.314878167143E+06;  1.314890924851E+06
214;10.700166;233069;  1.141748807426E+03; -4.381460905438E+02;  1.219847862553E+06;  1.219848475565E+06
215;10.750117;233069; -1.184969450971E+03; -4.637999478132E+02;  1.023117830447E+06;  1.023118621785E+06
216;10.800145;233069; -6.283183361510E+03; -5.078768321516E+02;  9.759614608886E+05;  9.759818182076E+05
217;10.850052;233069; -1.233436803018E+04; -4.462753325145E+02;  1.124172853064E+06;  1.124240605637E+06
218;10.900148;233069; -1.770385866070E+04; -5.013495829375E+02;  1.263734158703E+06;  1.263858260184E+06
219;10.950032;233069; -2.228559494840E+04; -6.349101329541E+02;  1.206522389297E+06;  1.206728356643E+06
220;11.000089;233069; -2.487464120345E+04; -5.668998771852E+02;  1.023246433962E+06;  1.023548891733E+06
221;11.050064;233069; -2.768415144928E+04; -4.856292716976E+02;  9.561855278024E+05;  9.565863325680E+05
222;11.100072;233069; -3.371762273859E+04; -4.926837692147E+02;  1.088611912129E+06;  1.089134067069E+06
223;11.150125;233069; -4.056638894212E+04; -4.177030141426E+02;  1.223705717079E+06;  1.224378000619E+06
224;11.200119;233069; -4.451043223282E+04; -1.754221685262E+02;  1.177032775194E+06;  1.177874086323E+06
225;11.250004;233069; -4.526743279745E+04; -4.370472124062E+02;  1.011528460715E+06;  1.012540941552E+06
226;11.300128;233069; -4.783081520381E+04; -3.332379358982E+02;  9.451518978460E+05;  9.463614573367E+05
227;11.350184;233069; -5.359981280555E+04; -4.545895735886E+02;  1.058389768498E+06;  1.059746218982E+06
228;11.400178;233069; -6.034342926142E+04; -7.330849984464E+02;  1.182254465860E+06;  1.183793685113E+06
229;11.450119;233069; -6.382096566462E+04; -2.697535926621E+02;  1.146503349581E+06;  1.148278328206E+06
230;11.500180;233069; -6.398338010703E+04; -3.147805344070E+02;  9.979040643960E+05;  9.999532457844E+05
231;11.550070;233069; -6.538512871970E+04; -5.748607650325E+02;  9.356296513969E+05;  9.379117176450E+05
232;11.600098;233069; -7.065514000908E+04; -7.578693832754E+02;  1.031518479032E+06;  1.033935730962E+06
233;11.650098;233069; -7.654761709430E+04; -3.594231421677E+02;  1.143393821523E+06;  1.145953357674E+06
234;11.700119;233069; -7.888051308467E+04;  4.495377979633E+01;  1.115827467261E+06;  1.118612119574E+06
235;11.750062;233069; -7.743758986035E+04; -9.268005734154E+01;  9.838194640146E+05;  9.868623646117E+05
236;11.800064;233069; -7.846245483969E+04; -4.440399775787E+02;  9.287795589049E+05;  9.320879910344E+05
237;11.850135;233069; -8.364327730390E+04; -2.830088713070E+02;  1.011608021942E+06;  1.015060130234E+06
238;11.900192;233069; -8.821756570489E+04;  1.689268889988E+02;  1.109425867184E+06;  1.112927725511E+06
239;11.950041;233069; -8.948475096819E+04; -5.761173358957E+01;  1.087211735844E+06;  1.090888116413E+06
240;12.000168;233069; -8.849413146700E+04;  1.181479064327E+02;  9.738657040762E+05;  9.778781288273E+05
241;12.050070;233069; -8.778733672769E+04; -1.637587530511E+02;  9.260875047956E+05;  9.302390605889E+05
242;12.100129;233069; -9.205763439873E+04;  1.171296973941E+02;  1.001215041472E+06;  1.005438302951E+06
243;12.150088;233069; -9.558585226415E+04;  2.160697574805E+01;  1.084737101856E+06;  1.088940418830E+06
244;12.200026;233069; -9.625785286197E+04; -4.508608356772E+02;  1.065415873901E+06;  1.069755468260E+06
245;12.250130;233069; -9.428630979156E+04; -2.050600696161E+02;  9.727640398235E+05;  9.773227856944E+05
246;12.300059;233069; -9.278711570733E+04; -2.979903079385E+02;  9.373084490604E+05;  9.418899438467E+05
247;12.350025;233069; -9.506754059729E+04; -1.817649803389E+02;  1.001666120275E+06;  1.006167424845E+06
248;12.400129;233069; -9.726121225207E+04; -4.970237659381E+02;  1.072306106895E+06;  1.076708120767E+06
249;12.450154;233069; -9.678800396947E+04; -4.866099124955E+02;  1.057160187052E+06;  1.061581751722E+06
250;12.500174;233069; -9.391805012052E+04; -3.154971818018E+02;  9.854738330543E+05;  9.899390765656E+05
251;12.550037;233069; -9.307121026023E+04; -2.322322186892E+02;  9.633623878863E+05;  9.678478157774E+05
252;12.600121;233069; -9.274717197770E+04; -4.052126162546E+02;  1.017906637454E+06;  1.022123341226E+06
253;12.650188;233069; -9.065279976638E+04; -5.853159472237E+02;  1.075151956858E+06;  1.078967100071E+06
254;12.700066;233069; -8.864687290915E+04; -5.443411989007E+02;  1.068223379435E+06;  1.071895401965E+06
255;12.750166;233069; -8.478982406288E+04; -6.105519702975E+02;  1.020261997017E+06;  1.023779385217E+06
256;12.800191;233069; -8.081451618245E+04; -3.972993206015E+02;  1.009669451445E+06;  1.012898585770E+06
