 ;PosX [m]:;10;20;30;50;60
 ;PosY [m]:;0;0;0;0;0
 ;PosZ [m]:;10.15;10.15;10.15;10.15;10.15
Part;Time [s];Elevation_0 [m];Elevation_1 [m];Elevation_2 [m];Elevation_3 [m];Elevation_4 [m]
0;0;10.15;10.15;10.15;10.15;10.15
1;0.050069;10.1486;10.1486;10.1486;10.1486;10.1485
2;0.100125;10.1454;10.1457;10.1457;10.1456;10.1456
3;0.150077;10.1464;10.1464;10.1465;10.1465;10.1468
4;0.200097;10.1496;10.1495;10.1493;10.1496;10.1497
5;0.250115;10.1491;10.1489;10.1489;10.1488;10.1483
6;0.300044;10.146;10.1456;10.1456;10.1449;10.145
7;0.350011;10.1462;10.1453;10.145;10.1452;10.1463
8;0.400135;10.1498;10.1483;10.148;10.1491;10.1489
9;0.450126;10.151;10.149;10.1488;10.1482;10.1467
10;0.500163;10.1491;10.1464;10.1457;10.144;10.1451
11;0.550134;10.1486;10.1447;10.1433;10.1449;10.1457
12;0.600069;10.1517;10.1467;10.1461;10.1473;10.1467
13;0.65004;10.1553;10.1499;10.1492;10.147;10.1468
14;0.700121;10.1561;10.1486;10.1457;10.1451;10.1454
15;0.7502;10.155;10.1444;10.143;10.1441;10.1447
16;0.80018;10.1572;10.1473;10.1459;10.1457;10.1459
17;0.850071;10.1639;10.1519;10.1486;10.1471;10.1468
18;0.900172;10.1667;10.1505;10.147;10.146;10.1459
19;0.950163;10.1664;10.1481;10.1443;10.1444;10.1449
20;1.00004;10.1684;10.1504;10.1461;10.1455;10.1458
21;1.05008;10.1759;10.1534;10.1495;10.1476;10.1471
22;1.10017;10.1825;10.1554;10.1487;10.1476;10.147
23;1.15004;10.1831;10.1548;10.1477;10.1457;10.1463
24;1.20018;10.1845;10.154;10.1482;10.1461;10.1463
25;1.25012;10.1925;10.1575;10.15;10.1491;10.1478
26;1.30013;10.2012;10.162;10.1521;10.1488;10.1491
27;1.3502;10.2041;10.162;10.1518;10.1474;10.1472
28;1.40005;10.2053;10.1604;10.1506;10.1483;10.1471
29;1.4502;10.2121;10.1633;10.152;10.1495;10.1494
30;1.50016;10.2221;10.1685;10.1549;10.1497;10.1494
31;1.55012;10.2274;10.17;10.1556;10.1495;10.1482
32;1.6;10.2285;10.1686;10.1539;10.1492;10.1485
33;1.65005;10.2332;10.1698;10.1539;10.1494;10.1494
34;1.70002;10.2427;10.1746;10.1566;10.1499;10.1493
35;1.7501;10.2499;10.1779;10.1582;10.1499;10.1486
36;1.80013;10.2515;10.177;10.1567;10.1492;10.1485
37;1.85001;10.2537;10.1763;10.1554;10.1486;10.1489
38;1.90002;10.2611;10.1802;10.1571;10.1489;10.1485
39;1.95009;10.2688;10.1848;10.1595;10.1488;10.1477
40;2.00002;10.271;10.185;10.1588;10.1481;10.1478
41;2.05013;10.2709;10.1836;10.1565;10.1477;10.1482
42;2.10008;10.275;10.186;10.1574;10.1474;10.1471
43;2.15006;10.2818;10.1912;10.1604;10.1471;10.1463
44;2.20011;10.2844;10.1933;10.1607;10.1474;10.1477
45;2.25019;10.2826;10.1918;10.1587;10.1478;10.1477
46;2.3;10.2826;10.193;10.1593;10.1463;10.1459
47;2.35014;10.287;10.1984;10.1622;10.1463;10.1463
48;2.40006;10.2894;10.2017;10.1635;10.1484;10.1477
49;2.45004;10.2857;10.2011;10.1635;10.1485;10.1477
50;2.50007;10.2818;10.2022;10.1638;10.1472;10.1467
51;2.55004;10.2827;10.2061;10.1653;10.1476;10.1467
52;2.60015;10.2829;10.2098;10.1686;10.1497;10.148
53;2.65008;10.2777;10.2119;10.1704;10.1507;10.1488
54;2.70002;10.2703;10.2119;10.1702;10.1498;10.148
55;2.75008;10.2661;10.2131;10.1711;10.1497;10.1475
56;2.8002;10.2633;10.218;10.1746;10.1516;10.1489
57;2.85004;10.2559;10.221;10.1782;10.1531;10.1501
58;2.90003;10.2452;10.2194;10.1779;10.1527;10.1493
59;2.95013;10.2359;10.2195;10.1772;10.152;10.1487
60;3.00009;10.2283;10.2233;10.1809;10.1527;10.1497
61;3.05004;10.2186;10.2255;10.1847;10.1549;10.1505
62;3.10015;10.2051;10.2242;10.1843;10.1554;10.1507
63;3.15005;10.1908;10.2226;10.1832;10.1532;10.1501
64;3.20003;10.1782;10.2236;10.1854;10.1533;10.1495
65;3.25006;10.1655;10.2252;10.1889;10.1561;10.1509
66;3.30013;10.1498;10.2241;10.1894;10.1565;10.152
67;3.35015;10.1318;10.2209;10.1878;10.1541;10.1504
68;3.40004;10.1144;10.2192;10.1884;10.1537;10.1493
69;3.45015;10.0985;10.2196;10.1915;10.156;10.151
70;3.50001;10.0814;10.2185;10.1929;10.157;10.1522
71;3.55013;10.0612;10.2144;10.1917;10.1553;10.1508
72;3.60014;10.0404;10.2106;10.1914;10.1543;10.1493
73;3.65008;10.0216;10.2092;10.1937;10.156;10.1505
74;3.70012;10.0033;10.2075;10.1958;10.1578;10.1523
75;3.75;9.98275;10.2033;10.1954;10.1571;10.1513
76;3.8001;9.96039;10.198;10.1946;10.1556;10.1494
77;3.85001;9.93933;10.1943;10.196;10.1566;10.1504
78;3.90006;9.92017;10.1912;10.1981;10.1593;10.1528
79;3.95015;9.9005;10.1866;10.1987;10.1596;10.1521
80;4.00015;9.87886;10.1805;10.1981;10.1577;10.1503
81;4.05002;9.85724;10.1743;10.1982;10.1586;10.1516
82;4.10002;9.8375;10.1688;10.1996;10.1619;10.1538
83;4.15003;9.81923;10.1632;10.201;10.1623;10.1538
84;4.20017;9.80033;10.1564;10.2002;10.161;10.1529
85;4.2502;9.78011;10.1476;10.1988;10.162;10.1537
86;4.30016;9.7606;10.1393;10.1995;10.1647;10.1559
87;4.35006;9.74451;10.1326;10.2002;10.1658;10.1568
88;4.40017;9.72942;10.1241;10.1984;10.1652;10.1562
89;4.45;9.71237;10.1133;10.1962;10.1657;10.1566
90;4.50005;9.69611;10.1035;10.1954;10.168;10.1587
91;4.55007;9.68278;10.0948;10.1947;10.1694;10.1599
92;4.60013;9.67102;10.0842;10.1923;10.169;10.1594
93;4.65007;9.66004;10.0727;10.1886;10.1691;10.1595
