Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
92;4.600005;247818;  4.622148286032E+03;  2.318137340219E+02;  8.778770092916E+05;  8.778892079501E+05
93;4.650161;247818; -5.933921891468E+03;  1.681761843313E+02;  6.058776321091E+05;  6.059067129537E+05
94;4.700108;247818; -6.443867738164E+03; -6.633758093183E+00;  1.113249647835E+06;  1.113268297348E+06
95;4.750002;247818; -9.334016522494E+02; -7.379278778649E+01;  1.777837882404E+06;  1.777838128963E+06
96;4.800140;247818; -7.861633952227E+02; -1.856468832871E+02;  1.731898862868E+06;  1.731899051250E+06
97;4.850116;247818; -2.081714088488E+03; -3.722024471844E+00;  9.486973510060E+05;  9.486996349494E+05
98;4.900126;247818; -8.715836826071E+03;  2.897206262275E+02;  5.434008096917E+05;  5.434707809287E+05
99;4.950095;247818; -7.768468731540E+02;  1.312003943704E+02;  1.085502365980E+06;  1.085502651887E+06
100;5.000064;247818;  2.145883809375E+03;  1.719597334158E+02;  1.740201689639E+06;  1.740203021205E+06
101;5.050073;247818; -9.820076016234E+03;  2.961237289977E+01;  1.655388488078E+06;  1.655417615356E+06
102;5.100168;247818; -7.996352021136E+03; -1.145276547609E+02;  1.078021760810E+06;  1.078051423422E+06
103;5.150090;247818;  2.845030148117E+03; -6.047346363004E+01;  6.878472694298E+05;  6.878531557793E+05
104;5.200010;247818; -6.470341597908E+03;  8.747444004202E+01;  9.200365852726E+05;  9.200593411364E+05
105;5.250053;247818; -5.502658551648E+03;  7.558951669654E+01;  1.518447252394E+06;  1.518457224708E+06
106;5.300146;247818; -8.001386711379E+03;  1.769671594604E+01;  1.829258076736E+06;  1.829275576234E+06
107;5.350086;247818; -8.592860951585E+03;  8.124044703084E+01;  1.233619590125E+06;  1.233649519515E+06
108;5.400035;247818;  2.022418030543E+03; -2.362195165840E+00;  6.181843579394E+05;  6.181876661510E+05
109;5.450034;247818; -6.607276770064E+03;  6.668556080622E+01;  8.198203681200E+05;  8.198469958094E+05
110;5.500030;247818; -7.826579234641E+03;  7.521506035294E+01;  1.512398152905E+06;  1.512418405704E+06
111;5.550151;247818; -3.764345542629E+03;  3.380488307827E+02;  1.889503906158E+06;  1.889507686134E+06
112;5.600162;247818; -1.572733306269E+04;  3.424851592880E+02;  1.237988826547E+06;  1.238088769417E+06
113;5.650097;247818;  6.024857263677E+02;  2.709410105031E+02;  6.125629739374E+05;  6.125633301440E+05
114;5.700134;247818; -2.118332026950E+03;  3.067247231669E+02;  8.362545365765E+05;  8.362572758161E+05
115;5.750060;247818; -9.487423348866E+03;  3.420823803798E+02;  1.510913590987E+06;  1.510943416429E+06
116;5.800133;247818; -7.838311211462E+03;  5.845394925623E+02;  1.738114244644E+06;  1.738132016920E+06
117;5.850004;247818; -7.232070364221E+03;  6.518053906996E+02;  1.313269068567E+06;  1.313289143390E+06
118;5.900172;247818; -2.734840263448E+03;  3.325660684743E+02;  7.797771247247E+05;  7.797819914536E+05
119;5.950128;247818; -2.423722632254E+03;  1.630577472120E+02;  8.054285851483E+05;  8.054322484190E+05
120;6.000157;247818; -1.111930414749E+04;  1.900848277831E+02;  1.329404338009E+06;  1.329450852410E+06
121;6.050117;247818; -1.051340168373E+04;  1.195368475121E+02;  1.726474877410E+06;  1.726506892032E+06
122;6.100197;247818;  1.800989233025E+02;  5.859230430201E+01;  1.442315333246E+06;  1.442315345681E+06
123;6.150055;247818; -3.813893061172E+03;  3.324512806089E+02;  8.441891093214E+05;  8.441977899764E+05
124;6.200158;247818; -1.218441117300E+04;  4.262680053774E+02;  7.444932859926E+05;  7.445931066482E+05
125;6.250063;247818; -6.913642695499E+03;  3.735755104414E+02;  1.272122944893E+06;  1.272141786491E+06
126;6.300023;247818; -1.783161601593E+03;  1.910103524965E+02;  1.676199704684E+06;  1.676200664041E+06
127;6.350028;247818; -4.104054699880E+03;  4.599425033601E+01;  1.467277166031E+06;  1.467282906373E+06
