 ;PosX [m]:;10;20;30;50;60
 ;PosY [m]:;0;0;0;0;0
 ;PosZ [m]:;10.15;10.15;10.15;10.15;10.15
Part;Time [s];Elevation_0 [m];Elevation_1 [m];Elevation_2 [m];Elevation_3 [m];Elevation_4 [m]
0;0;10.15;10.15;10.15;10.15;10.15
1;0.050069;10.1486;10.1486;10.1479;10.1479;10.1485
2;0.100125;10.1454;10.1452;10.1409;10.1408;10.1452
3;0.150086;10.1462;10.1441;10.1401;10.14;10.1444
4;0.200073;10.1485;10.148;10.1458;10.1461;10.1482
5;0.250064;10.1494;10.1497;10.1502;10.1501;10.1492
6;0.300206;10.1468;10.147;10.1471;10.1465;10.1465
7;0.350187;10.1469;10.1444;10.1406;10.1408;10.1453
8;0.400125;10.1481;10.1452;10.1392;10.1402;10.1453
9;0.45011;10.1491;10.1463;10.1448;10.144;10.1446
10;0.500108;10.1497;10.1481;10.1492;10.1479;10.1472
11;0.550055;10.1507;10.1477;10.1469;10.1482;10.1481
12;0.6;10.1516;10.1449;10.1405;10.1409;10.1443
13;0.650193;10.1521;10.1444;10.1398;10.1378;10.1417
14;0.700063;10.1539;10.1472;10.144;10.1436;10.145
15;0.750115;10.1572;10.1481;10.1481;10.1491;10.1479
16;0.800079;10.1595;10.1486;10.1481;10.1474;10.1462
17;0.850064;10.1613;10.1484;10.1435;10.1416;10.1433
18;0.900066;10.1624;10.1463;10.1406;10.1398;10.1429
19;0.950185;10.1662;10.1474;10.144;10.1444;10.1453
20;1.00003;10.1715;10.1528;10.1507;10.1498;10.1474
21;1.05004;10.1754;10.154;10.1524;10.1496;10.1463
22;1.10019;10.178;10.1512;10.1464;10.1451;10.1449
23;1.15017;10.1805;10.1512;10.1437;10.1437;10.1452
24;1.20014;10.1859;10.1545;10.1487;10.1462;10.1459
25;1.25015;10.1929;10.1582;10.155;10.1517;10.1468
26;1.30009;10.198;10.1602;10.1564;10.1544;10.1493
27;1.3501;10.201;10.1595;10.1524;10.1505;10.1487
28;1.40016;10.2049;10.1587;10.1499;10.1465;10.145
29;1.4502;10.2119;10.1622;10.1532;10.1491;10.1462
30;1.50006;10.2192;10.167;10.1595;10.1559;10.1506
31;1.55;10.224;10.1685;10.162;10.1582;10.151
32;1.60013;10.2279;10.1681;10.159;10.1541;10.1483
33;1.65004;10.2331;10.1691;10.1558;10.1504;10.147
34;1.7001;10.2396;10.1713;10.1574;10.1518;10.1482
35;1.75006;10.2452;10.1747;10.1632;10.1573;10.1501
36;1.80021;10.2499;10.1779;10.1668;10.16;10.1506
37;1.85018;10.2546;10.1784;10.1638;10.1561;10.1489
38;1.90016;10.2589;10.1778;10.1594;10.1514;10.1473
39;1.95003;10.2626;10.18;10.1601;10.152;10.1474
40;2.00019;10.2666;10.1837;10.1661;10.1563;10.1482
41;2.05007;10.2713;10.1867;10.1697;10.1589;10.1495
42;2.10011;10.2751;10.1882;10.167;10.1567;10.1495
43;2.15008;10.2761;10.1877;10.1631;10.1515;10.1462
44;2.20012;10.2771;10.1886;10.1635;10.1498;10.1448
45;2.25012;10.2802;10.1931;10.1682;10.1552;10.1482
46;2.30006;10.2835;10.1972;10.1723;10.159;10.1501
47;2.35013;10.2836;10.1982;10.172;10.1558;10.1478
48;2.40001;10.2815;10.1982;10.1684;10.1516;10.146
49;2.45009;10.2808;10.1994;10.167;10.1512;10.1472
50;2.50012;10.2813;10.2032;10.1722;10.1547;10.1487
51;2.55001;10.2805;10.2083;10.1781;10.1582;10.1498
52;2.60002;10.2772;10.2099;10.178;10.1578;10.1503
53;2.65012;10.2725;10.2086;10.1738;10.1539;10.1496
54;2.70017;10.2685;10.2106;10.1732;10.1518;10.1492
55;2.75019;10.2646;10.2153;10.1786;10.1547;10.1504
56;2.80012;10.2597;10.2182;10.1835;10.1591;10.1526
57;2.85018;10.2526;10.2194;10.1838;10.1596;10.1541
58;2.90019;10.2441;10.22;10.1813;10.1554;10.1531
59;2.95018;10.2356;10.2205;10.1801;10.1519;10.1509
60;3.00011;10.2267;10.2226;10.1833;10.1547;10.1526
61;3.0502;10.2168;10.2258;10.1885;10.1597;10.1567
62;3.10002;10.2055;10.2269;10.1903;10.1598;10.1565
63;3.15012;10.1926;10.2257;10.1878;10.1553;10.1537
64;3.20003;10.1791;10.2251;10.1856;10.1524;10.1539
65;3.25007;10.165;10.2258;10.188;10.1548;10.1558
66;3.30018;10.1504;10.2269;10.1936;10.1585;10.1566
67;3.35;10.1352;10.2275;10.1965;10.1594;10.1569
68;3.40001;10.1184;10.2257;10.194;10.1567;10.1565
69;3.45012;10.0998;10.2221;10.1914;10.1534;10.1554
70;3.50001;10.0814;10.2208;10.194;10.1546;10.1552
71;3.5501;10.0642;10.2218;10.1999;10.1592;10.1568
72;3.60003;10.0461;10.2203;10.203;10.1615;10.1582
73;3.6501;10.0257;10.216;10.2014;10.1598;10.1574
74;3.70015;10.0048;10.2119;10.1994;10.1569;10.1554
75;3.75017;9.98456;10.2091;10.2017;10.1574;10.1552
76;3.80011;9.96551;10.207;10.2067;10.1624;10.1577
77;3.85;9.94624;10.2043;10.2101;10.1664;10.1592
78;3.90018;9.92501;10.1995;10.2101;10.1646;10.1575
79;3.95017;9.90342;10.1932;10.2079;10.1615;10.156
80;4.0001;9.88335;10.1878;10.2077;10.163;10.157
81;4.05008;9.86441;10.1839;10.212;10.1671;10.1586
82;4.10009;9.84531;10.18;10.2164;10.1698;10.1593
83;4.15017;9.82547;10.1733;10.2153;10.1697;10.1594
84;4.20002;9.80519;10.1643;10.2111;10.1673;10.1591
85;4.25012;9.7861;10.1568;10.2102;10.1662;10.1587
86;4.3001;9.76938;10.1515;10.2131;10.1692;10.1599
87;4.35019;9.7526;10.1447;10.2153;10.173;10.1623
88;4.40011;9.73504;10.135;10.2132;10.1729;10.1631
89;4.45003;9.71846;10.125;10.2085;10.1695;10.1621
90;4.50007;9.70339;10.1156;10.2055;10.1677;10.1616
91;4.55003;9.68981;10.1063;10.2057;10.1703;10.1634
92;4.60019;9.6776;10.0971;10.2064;10.1742;10.1659
93;4.65002;9.66628;10.0872;10.2042;10.1742;10.1665
