Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
56;2.800135;233069; -1.159836921810E+04; -2.188263236789E+03;  6.590081184537E+05;  6.591138072082E+05
57;2.850011;233069;  6.911970120470E+03; -2.193329125744E+03;  6.868109849246E+05;  6.868492666056E+05
58;2.900153;233069;  2.538761304835E+04; -2.298371336617E+03;  1.987032656907E+06;  1.987196163700E+06
59;2.950079;233069; -2.063317524015E+04; -3.165370467859E+03;  2.536603715757E+06;  2.536689606216E+06
60;3.000091;233069; -1.374049677693E+04; -2.486268098183E+03;  1.784830930576E+06;  1.784885551939E+06
61;3.050045;233069;  2.468722530100E+04; -2.544525301653E+03;  8.715862156929E+05;  8.719394847625E+05
62;3.100147;233069;  9.503305631940E+03; -1.833106818536E+03;  7.445673932665E+05;  7.446302949882E+05
63;3.150086;233069; -2.182750099502E+04; -2.270792419417E+03;  1.616259035432E+06;  1.616408013440E+06
64;3.200205;233069; -3.985741492459E+03; -2.907070052179E+03;  2.510244778490E+06;  2.510249626059E+06
65;3.250106;233069;  3.070579451894E+04; -2.654018870252E+03;  2.117704020752E+06;  2.117928282341E+06
66;3.300013;233069; -4.847226464967E+03; -2.638527389135E+03;  8.664521442933E+05;  8.664697200604E+05
67;3.350069;233069; -2.141365066756E+04; -2.071876335802E+03;  5.906958804284E+05;  5.910875233513E+05
68;3.400061;233069;  1.970376617749E+04; -2.413970406938E+03;  1.636479920775E+06;  1.636600316741E+06
69;3.450010;233069;  7.352849262968E+03; -3.002140244671E+03;  2.446610052401E+06;  2.446622943109E+06
70;3.500096;233069; -1.279718066098E+04; -2.763784053739E+03;  2.080343408727E+06;  2.080384604963E+06
71;3.550182;233069;  3.776172035590E+03; -2.926352419450E+03;  1.062254344381E+06;  1.062265087052E+06
72;3.600177;233069;  1.032237043604E+03; -2.327461277255E+03;  6.558624043077E+05;  6.558673463236E+05
73;3.650008;233069;  7.763605874881E+02; -2.196431956637E+03;  1.425959236064E+06;  1.425961139009E+06
74;3.700011;233069;  7.698108376532E+03; -2.971470493065E+03;  2.352796192104E+06;  2.352810662185E+06
75;3.750117;233069; -9.471133051090E+03; -2.884115100954E+03;  2.159034940626E+06;  2.159057640575E+06
76;3.800047;233069; -5.550560467595E+03; -2.492115301724E+03;  1.198824203509E+06;  1.198839643271E+06
77;3.850103;233069;  1.621213894610E+04; -2.232818254998E+03;  7.567751006629E+05;  7.569520274826E+05
78;3.900163;233069; -2.989899764511E+03; -2.382969907043E+03;  1.255009931206E+06;  1.255015755069E+06
79;3.950161;233069; -1.710051241912E+04; -3.096469178840E+03;  2.113453477553E+06;  2.113524927089E+06
80;4.000067;233069;  1.247976574320E+04; -2.907631956313E+03;  2.361852885854E+06;  2.361887646204E+06
81;4.050004;233069;  1.146944005207E+04; -2.233426360642E+03;  1.425037340803E+06;  1.425085246198E+06
82;4.100086;233069; -2.089187991601E+04; -2.223093546970E+03;  5.931982149335E+05;  5.935701601257E+05
83;4.150056;233069; -5.201261436958E+03; -2.534823170234E+03;  1.155268273132E+06;  1.155282762510E+06
84;4.200073;233069;  1.580515596468E+04; -3.006278341286E+03;  2.179095959277E+06;  2.179155350222E+06
85;4.250123;233069;  2.749415968485E+03; -3.153777473699E+03;  2.277248809761E+06;  2.277252653344E+06
86;4.300039;233069; -2.071287644236E+04; -2.337046238459E+03;  1.465140078753E+06;  1.465288345482E+06
87;4.350034;233069;  1.798988656398E+02; -1.976746811257E+03;  7.919628447343E+05;  7.919653321524E+05
88;4.400043;233069;  1.133630225881E+04; -2.075789089515E+03;  1.057593454381E+06;  1.057656246329E+06
89;4.450068;233069; -1.742108219098E+03; -2.772094332173E+03;  1.962068281464E+06;  1.962071013133E+06
90;4.500183;233069; -2.001668478713E+04; -3.067152287175E+03;  2.328854599416E+06;  2.328942639980E+06
91;4.550195;233069;  5.110790819363E+02; -2.159792264565E+03;  1.610724108306E+06;  1.610725637402E+06
92;4.600072;233069;  8.514743561302E+03; -1.727423729577E+03;  8.461507901551E+05;  8.461953938250E+05
93;4.650128;233069; -6.596714784585E+03; -2.147265063407E+03;  1.004208360127E+06;  1.004232322693E+06
94;4.700140;233069; -1.116196056817E+04; -2.968668664151E+03;  1.812361915382E+06;  1.812398718463E+06
95;4.750189;233069; -1.743206293107E+03; -3.234960619039E+03;  2.286530120177E+06;  2.286533073064E+06
96;4.800093;233069;  2.651928500324E+03; -2.931938122565E+03;  1.813653226591E+06;  1.813657535289E+06
97;4.850133;233069; -4.268446569689E+03; -2.160063110725E+03;  9.060750324462E+05;  9.060876612841E+05
98;4.900044;233069; -1.546114661997E+04; -2.435406100786E+03;  8.559871114573E+05;  8.561301964296E+05
99;4.950184;233069; -1.196819748652E+03; -2.863819900788E+03;  1.770564062086E+06;  1.770566782641E+06
100;5.000038;233069;  7.117659985652E+03; -3.304836119886E+03;  2.322053594101E+06;  2.322066854530E+06
101;5.050109;233069; -1.565577826673E+04; -3.026468704978E+03;  1.777384095292E+06;  1.777455621135E+06
102;5.100116;233069; -1.398830699381E+04; -1.667634262213E+03;  1.008676717465E+06;  1.008775085980E+06
103;5.150032;233069;  4.931500537321E+03; -1.873345933724E+03;  9.481605224335E+05;  9.481751976423E+05
104;5.200160;233069; -1.172658181983E+04; -2.433718506446E+03;  1.582401566327E+06;  1.582446887836E+06
105;5.250080;233069; -6.653679824980E+03; -3.190285214057E+03;  2.143677636465E+06;  2.143690336419E+06
106;5.300136;233069; -9.714757406114E+03; -3.289270548718E+03;  2.011354914841E+06;  2.011381065156E+06
107;5.350172;233069; -1.699797028522E+04; -2.160210148182E+03;  1.156305167842E+06;  1.156432115898E+06
108;5.400043;233069;  4.448578391728E+03; -2.153902411293E+03;  8.145991890118E+05;  8.146141834537E+05
109;5.450188;233069; -7.217485139677E+03; -2.954885145553E+03;  1.449910753160E+06;  1.449931727899E+06
110;5.500023;233069; -1.538158714029E+04; -3.877431594754E+03;  2.172766620193E+06;  2.172824524329E+06
111;5.550072;233069; -6.896436939930E+03; -3.553994570557E+03;  2.141787304270E+06;  2.141801355974E+06
112;5.600016;233069; -3.211464278018E+04; -2.145152657650E+03;  1.183934058834E+06;  1.184371482107E+06
113;5.650088;233069;  1.998555111331E+03; -1.546959897446E+03;  7.167763022451E+05;  7.167807578107E+05
114;5.700145;233069; -1.160466057015E+03; -2.377959461259E+03;  1.425771667389E+06;  1.425774122679E+06
115;5.750069;233069; -2.293646328747E+04; -3.190185238847E+03;  2.225620782336E+06;  2.225741253020E+06
116;5.800137;233069; -8.430074448694E+03; -4.683241695092E+03;  2.049621453979E+06;  2.049644140703E+06
117;5.850175;233069; -1.607849631634E+04; -1.599514996225E+03;  1.237727878056E+06;  1.237833339593E+06
118;5.900019;233069; -3.353111850799E+03; -1.831139754529E+03;  8.543015465004E+05;  8.543100893615E+05
119;5.950067;233069; -8.092296581109E+01; -2.154925695742E+03;  1.350629636654E+06;  1.350631358166E+06
120;6.000120;233069; -2.003317415121E+04; -3.105725537648E+03;  2.049916697805E+06;  2.050016936890E+06
121;6.050103;233069; -1.858731339411E+04; -2.819706752367E+03;  2.108345323826E+06;  2.108429141200E+06
122;6.100032;233069;  4.014379362797E+03; -2.346115420953E+03;  1.403852175197E+06;  1.403859875239E+06
123;6.150065;233069; -1.494750787635E+03; -2.146679452906E+03;  8.611363554421E+05;  8.611403283883E+05
124;6.200133;233069; -1.879198132640E+04; -2.364649014203E+03;  1.227009890665E+06;  1.227156062576E+06
125;6.250024;233069; -1.138298208507E+04; -3.014863267953E+03;  2.021457935941E+06;  2.021492233094E+06
126;6.300132;233069; -1.954680926301E+03; -3.166488946146E+03;  2.113636304859E+06;  2.113639580592E+06
127;6.350101;233069; -7.456030664198E+03; -2.373093213004E+03;  1.447366877441E+06;  1.447388027406E+06
128;6.400095;233069; -1.412114032081E+04; -1.666941802769E+03;  9.643086926796E+05;  9.644135213052E+05
129;6.450156;233069; -9.704889882589E+03; -2.412898640734E+03;  1.201980092504E+06;  1.202021692709E+06
130;6.500163;233069; -6.139448657848E+03; -3.007566478469E+03;  1.871112677193E+06;  1.871125166588E+06
131;6.550069;233069;  1.869422462855E+03; -2.749089263713E+03;  2.086306080227E+06;  2.086308728981E+06
132;6.600026;233069; -1.504294522136E+04; -2.584082579839E+03;  1.597148026956E+06;  1.597220957693E+06
133;6.650153;233069; -1.531017182154E+04; -2.218077598127E+03;  1.069178425795E+06;  1.069290338222E+06
134;6.700189;233069;  1.174820799599E+04; -1.906528779362E+03;  1.123421254001E+06;  1.123484298592E+06
135;6.750007;233069; -7.709805171405E+03; -2.432286619913E+03;  1.728803707845E+06;  1.728822610152E+06
136;6.800133;233069; -1.813104116481E+04; -2.759249457852E+03;  2.099669646059E+06;  2.099749740015E+06
137;6.850107;233069;  4.870284734200E+03; -2.649851044170E+03;  1.718022721275E+06;  1.718031667985E+06
138;6.900080;233069;  1.004938643868E+03; -2.243321773731E+03;  1.140526063977E+06;  1.140528712925E+06
139;6.950063;233069; -6.202821544314E+03; -2.196445694464E+03;  1.099312841137E+06;  1.099332534795E+06
140;7.000044;233069; -9.381899518020E+03; -2.740184701966E+03;  1.623321524979E+06;  1.623350948535E+06
141;7.050142;233069;  7.452162471799E+03; -2.960481238260E+03;  2.042315111571E+06;  2.042330853248E+06
142;7.100122;233069;  7.188729820723E+03; -2.785235675482E+03;  1.827579575459E+06;  1.827595836067E+06
143;7.150034;233069; -3.855671747632E+03; -2.133918398171E+03;  1.260357181262E+06;  1.260364885329E+06
144;7.200151;233069; -3.584889659069E+03; -1.726813299201E+03;  1.094311425867E+06;  1.094318660218E+06
145;7.250137;233069;  4.072312018357E+03; -2.176391415860E+03;  1.487829898778E+06;  1.487837063694E+06
146;7.300155;233069;  1.757169474623E+04; -2.409205864046E+03;  1.986360770366E+06;  1.986439950962E+06
147;7.350104;233069; -1.209823904038E+02; -2.637725030402E+03;  1.937700441921E+06;  1.937702241019E+06
148;7.400077;233069;  9.187666538144E+02; -2.178088888477E+03;  1.366422775226E+06;  1.366424820054E+06
149;7.450181;233069;  1.503064138950E+04; -2.000979115759E+03;  1.081122354150E+06;  1.081228684757E+06
150;7.500063;233069;  8.691196716769E+03; -2.338679869190E+03;  1.424292595517E+06;  1.424321032622E+06
151;7.550144;233069;  6.462843326820E+03; -2.848196745172E+03;  1.911294888595E+06;  1.911307937444E+06
152;7.600090;233069;  1.684774436195E+04; -2.910662153994E+03;  1.956490949167E+06;  1.956565652518E+06
153;7.650133;233069;  1.685160009614E+04; -2.176695578494E+03;  1.511246716877E+06;  1.511342235796E+06
154;7.700021;233069;  1.575662247818E+04; -1.696414007317E+03;  1.140939012647E+06;  1.141049069739E+06
155;7.750059;233069;  7.895590093613E+03; -1.905728249776E+03;  1.318265849575E+06;  1.318290871658E+06
156;7.800063;233069;  1.630441496191E+04; -2.241991094233E+03;  1.809128084896E+06;  1.809202942743E+06
157;7.850036;233069;  3.159413393610E+04; -2.341724136275E+03;  2.016715225947E+06;  2.016964049144E+06
158;7.900076;233069;  2.052633892937E+04; -1.873315985789E+03;  1.632093480883E+06;  1.632223627523E+06
159;7.950172;233069;  1.561597544270E+04; -1.613215229063E+03;  1.161718266200E+06;  1.161824337486E+06
160;8.000192;233069;  2.294949424986E+04; -2.007306845464E+03;  1.263596716315E+06;  1.263806698055E+06
161;8.050181;233069;  2.577598631035E+04; -2.773854963065E+03;  1.771359238493E+06;  1.771548940203E+06
162;8.100073;233069;  2.830670685859E+04; -3.022655338911E+03;  2.000299652534E+06;  2.000502213452E+06
163;8.150026;233069;  2.960617100372E+04; -2.199306796169E+03;  1.687202267529E+06;  1.687463437787E+06
164;8.200014;233069;  2.739812321144E+04; -1.817210233459E+03;  1.249225189731E+06;  1.249526924107E+06
165;8.250111;233069;  2.956594179319E+04; -2.235357005831E+03;  1.252798397145E+06;  1.253149219217E+06
166;8.300098;233069;  2.935440662498E+04; -2.531001886145E+03;  1.674305623003E+06;  1.674564840900E+06
167;8.350078;233069;  2.849955883673E+04; -2.754389846703E+03;  1.964873845439E+06;  1.965082451198E+06
168;8.400131;233069;  3.719765696925E+04; -2.253061950991E+03;  1.771827666580E+06;  1.772219518579E+06
169;8.450029;233069;  3.874983006553E+04; -1.868217749154E+03;  1.333975743718E+06;  1.334539742531E+06
170;8.500021;233069;  3.046285032148E+04; -1.849123315454E+03;  1.214239677212E+06;  1.214623150702E+06
171;8.550185;233069;  2.606058397695E+04; -2.385844045146E+03;  1.590670477624E+06;  1.590885732752E+06
172;8.600079;233069;  3.650290624122E+04; -2.742173734048E+03;  1.953154360552E+06;  1.953497360588E+06
173;8.650170;233069;  4.408373730651E+04; -2.538005268220E+03;  1.818135126220E+06;  1.818671260717E+06
174;8.700103;233069;  3.569421832449E+04; -2.252728734737E+03;  1.386683520416E+06;  1.387144670826E+06
175;8.750068;233069;  2.872254862681E+04; -2.258543665872E+03;  1.227684417689E+06;  1.228022440859E+06
176;8.800117;233069;  3.347764377550E+04; -2.554638538785E+03;  1.526029059693E+06;  1.526398365381E+06
177;8.850179;233069;  3.798214296161E+04; -2.696359321518E+03;  1.882895075396E+06;  1.883280058433E+06
178;8.900039;233069;  3.549898967684E+04; -2.423103432476E+03;  1.845284979880E+06;  1.845627997910E+06
179;8.950181;233069;  3.237926806853E+04; -2.031733574151E+03;  1.468898705871E+06;  1.469256939086E+06
180;9.000091;233069;  3.456560377121E+04; -2.102181681531E+03;  1.244713236039E+06;  1.245194860294E+06
181;9.050119;233069;  3.183235774051E+04; -2.340538012000E+03;  1.455832529191E+06;  1.456182382179E+06
182;9.100154;233069;  2.717501786664E+04; -2.589277564380E+03;  1.814278983174E+06;  1.814484338521E+06
183;9.150161;233069;  3.050788855638E+04; -2.353752892526E+03;  1.856310559337E+06;  1.856562728303E+06
184;9.200053;233069;  3.208504048866E+04; -1.888511641674E+03;  1.536469072886E+06;  1.536805201786E+06
185;9.250176;233069;  2.594044452127E+04; -1.807084314923E+03;  1.270055426104E+06;  1.270321596129E+06
186;9.300112;233069;  2.057534638702E+04; -1.926418213603E+03;  1.394473873381E+06;  1.394626989380E+06
187;9.350195;233069;  2.288832378377E+04; -2.216197069633E+03;  1.743469513770E+06;  1.743621155051E+06
188;9.400133;233069;  2.499057034420E+04; -2.252457368113E+03;  1.856997145448E+06;  1.857166659288E+06
189;9.450002;233069;  1.908324508291E+04; -1.985257826270E+03;  1.585290057756E+06;  1.585406155757E+06
190;9.500177;233069;  1.303409895826E+04; -1.940358285474E+03;  1.288222002457E+06;  1.288289400849E+06
191;9.550010;233069;  1.313416338497E+04; -2.149384721547E+03;  1.355006085403E+06;  1.355071443719E+06
192;9.600122;233069;  1.311754863309E+04; -2.284247696571E+03;  1.680238813329E+06;  1.680291569248E+06
193;9.650020;233069;  8.727234488400E+03; -2.299071217831E+03;  1.826740165197E+06;  1.826762458968E+06
194;9.700111;233069;  4.714861511246E+03; -1.943055768857E+03;  1.615813155636E+06;  1.615821202766E+06
195;9.750138;233069;  3.806551879821E+03; -1.834105335331E+03;  1.326527361964E+06;  1.326534091465E+06
196;9.800091;233069;  2.582967435429E+02; -2.170919230198E+03;  1.330384461956E+06;  1.330386258280E+06
197;9.850109;233069; -4.524767941467E+03; -2.412178987530E+03;  1.604059880159E+06;  1.604068075634E+06
198;9.900012;233069; -8.039584616611E+03; -2.395975706239E+03;  1.787150081706E+06;  1.787169770940E+06
199;9.950008;233069; -9.251087745727E+03; -1.948034397725E+03;  1.646884401850E+06;  1.646911536944E+06
200;10.000127;233069; -1.242172549466E+04; -1.601260281693E+03;  1.360010256004E+06;  1.360067924677E+06
201;10.050080;233069; -1.527619866130E+04; -1.673779975037E+03;  1.303246883531E+06;  1.303337486309E+06
202;10.100025;233069; -1.944771703238E+04; -2.101663723487E+03;  1.539751836282E+06;  1.539876082035E+06
203;10.150034;233069; -2.419297664949E+04; -2.182576237440E+03;  1.750158379926E+06;  1.750326946197E+06
204;10.200065;233069; -2.790415594849E+04; -1.942794911735E+03;  1.654483335980E+06;  1.654719772471E+06
205;10.250137;233069; -3.087350437527E+04; -1.729125175556E+03;  1.381627664029E+06;  1.381973648503E+06
206;10.300168;233069; -3.088739400790E+04; -1.585350664559E+03;  1.293044630990E+06;  1.293414458778E+06
207;10.350128;233069; -3.427124809343E+04; -1.722092439278E+03;  1.493093729558E+06;  1.493487987663E+06
208;10.400160;233069; -4.134687966745E+04; -1.927584579414E+03;  1.702694144469E+06;  1.703197178735E+06
209;10.450096;233069; -4.743691857016E+04; -1.677512970800E+03;  1.650024859794E+06;  1.650707458404E+06
210;10.500025;233069; -4.579212392698E+04; -1.301550314793E+03;  1.408846623789E+06;  1.409591225146E+06
211;10.550037;233069; -4.344938265278E+04; -1.283530882735E+03;  1.293662764676E+06;  1.294392848023E+06
212;10.600093;233069; -4.878167558816E+04; -1.213464831588E+03;  1.446810025801E+06;  1.447632679628E+06
213;10.650183;233069; -5.760201377170E+04; -1.359125314948E+03;  1.658093207048E+06;  1.659094006520E+06
214;10.700115;233069; -6.169845496892E+04; -1.176338738336E+03;  1.643537068291E+06;  1.644695162626E+06
215;10.750093;233069; -5.845633997000E+04; -1.005267761026E+03;  1.427669957018E+06;  1.428866564945E+06
216;10.800187;233069; -5.718819913696E+04; -1.080830272957E+03;  1.298454150943E+06;  1.299713368561E+06
217;10.850006;233069; -6.156100170436E+04; -1.389529176435E+03;  1.417566828567E+06;  1.418903591220E+06
218;10.900077;233069; -6.905864088545E+04; -1.578291803066E+03;  1.617865663038E+06;  1.619339646437E+06
219;10.950012;233069; -7.195749392618E+04; -1.665844694897E+03;  1.627516257388E+06;  1.629107063404E+06
220;11.000081;233069; -6.977309629801E+04; -1.522133827780E+03;  1.445036105887E+06;  1.446720411544E+06
221;11.050187;233069; -6.697503111540E+04; -1.565931426428E+03;  1.311727039253E+06;  1.313436687642E+06
222;11.100150;233069; -6.936763331647E+04; -1.515548677958E+03;  1.399927452185E+06;  1.401645831450E+06
223;11.150200;233069; -7.611716416472E+04; -1.441927712009E+03;  1.583347874647E+06;  1.585177086002E+06
224;11.200177;233069; -7.974193408505E+04; -1.519959162806E+03;  1.612598067648E+06;  1.614569172909E+06
225;11.250166;233069; -7.548299476532E+04; -1.481777233659E+03;  1.457503646353E+06;  1.459457692876E+06
226;11.300112;233069; -7.163920213956E+04; -1.444954678665E+03;  1.333528788411E+06;  1.335452467405E+06
227;11.350070;233069; -7.340265045376E+04; -1.397211274753E+03;  1.397438673882E+06;  1.399365837998E+06
228;11.400190;233069; -7.898753150483E+04; -1.475248573754E+03;  1.558011431851E+06;  1.560013085929E+06
229;11.450032;233069; -8.129723085219E+04; -1.503771194016E+03;  1.596947986868E+06;  1.599016689667E+06
230;11.500149;233069; -7.613746472988E+04; -1.395141607504E+03;  1.471065413167E+06;  1.473035067393E+06
231;11.550154;233069; -7.188933916182E+04; -1.501724301518E+03;  1.360799553354E+06;  1.362697969717E+06
232;11.600174;233069; -7.284677462313E+04; -1.641379271962E+03;  1.407938083818E+06;  1.409822327303E+06
233;11.650065;233069; -7.501761738613E+04; -1.587571331312E+03;  1.544978661135E+06;  1.546799672441E+06
234;11.700045;233069; -7.497376374135E+04; -1.564875845836E+03;  1.589054257570E+06;  1.590822726637E+06
235;11.750125;233069; -7.038864830137E+04; -1.528202657527E+03;  1.488149491998E+06;  1.489814017838E+06
236;11.800180;233069; -6.523985036037E+04; -1.376773526819E+03;  1.393178794600E+06;  1.394706165221E+06
237;11.850162;233069; -6.307118182656E+04; -1.384394593819E+03;  1.425766177134E+06;  1.427161197057E+06
238;11.900147;233069; -6.194228501180E+04; -1.613853216248E+03;  1.545541943872E+06;  1.546783550294E+06
239;11.950024;233069; -5.965517603163E+04; -1.585975697262E+03;  1.593033441147E+06;  1.594150808412E+06
240;12.000004;233069; -5.407270680460E+04; -1.488408927592E+03;  1.512839535510E+06;  1.513806306363E+06
241;12.050029;233069; -4.704080034224E+04; -1.601172362925E+03;  1.428107819753E+06;  1.428883251175E+06
242;12.100153;233069; -4.105335823986E+04; -1.588327993443E+03;  1.448585098779E+06;  1.449167584999E+06
243;12.150013;233069; -3.662546375017E+04; -1.461148580404E+03;  1.552444714738E+06;  1.552877378246E+06
244;12.200021;233069; -3.118817427354E+04; -1.823178247482E+03;  1.604918069747E+06;  1.605222114473E+06
245;12.250039;233069; -2.459509141481E+04; -1.466115385829E+03;  1.548835170243E+06;  1.549031133514E+06
246;12.300190;233069; -1.726610533366E+04; -1.618504478541E+03;  1.468174416016E+06;  1.468276831457E+06
247;12.350078;233069; -8.592023511973E+03; -1.555065034884E+03;  1.473477949736E+06;  1.473503820644E+06
248;12.400032;233069; -4.558638510305E+02; -1.523487496217E+03;  1.558341602017E+06;  1.558342413400E+06
249;12.450172;233069;  8.054209673258E+03; -1.511153592140E+03;  1.616348240814E+06;  1.616369014013E+06
250;12.500168;233069;  1.651529821591E+04; -2.333192564842E+03;  1.582334760987E+06;  1.582422666260E+06
251;12.550167;233069;  2.233275787782E+04; -1.735843902112E+03;  1.515655979693E+06;  1.515821498069E+06
252;12.600113;233069;  3.071623246892E+04; -9.941419859738E+02;  1.503299959108E+06;  1.503614060293E+06
253;12.650123;233069;  3.757530632011E+04; -9.317339663052E+02;  1.567538898765E+06;  1.567989467730E+06
254;12.700050;233069;  5.335767654793E+04; -2.000614541050E+03;  1.621869694648E+06;  1.622748394091E+06
255;12.750098;233069;  6.733181633961E+04; -1.524936794832E+03;  1.606866836518E+06;  1.608277628155E+06
256;12.800161;233069;  7.336968619588E+04; -2.323028812029E+03;  1.552535653631E+06;  1.554270074057E+06
