Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
124;6.200174;262701; -3.207494485133E+04; -6.633636151325E+01;  2.116182106487E+06;  2.116425173330E+06
125;6.250091;262701; -1.837487622351E+04; -5.564759770602E+01;  1.099311772372E+06;  1.099465330081E+06
126;6.300150;262701; -1.934160407959E+04; -1.120416657307E+02;  1.066729843658E+06;  1.066905183019E+06
127;6.350163;262701; -3.624844657384E+04; -1.154888829113E+02;  1.739181406419E+06;  1.739559118757E+06
128;6.400040;262701; -9.208904920569E+03; -2.257000036746E+02;  2.486550490272E+06;  2.486567552982E+06
129;6.450131;262701; -4.474891830617E+04; -4.171144946784E+01;  2.281635093961E+06;  2.282073874664E+06
130;6.500088;262701; -3.326085193289E+04; -5.765927204873E+01;  1.352518063531E+06;  1.352926975034E+06
131;6.550033;262701; -5.845270173173E+03; -1.565213113439E+02;  9.600952457100E+05;  9.601130519461E+05
132;6.600028;262701; -1.902913567656E+04; -3.136406241895E+02;  1.547028281570E+06;  1.547145342349E+06
133;6.650093;262701; -5.393758346183E+04; -2.865523059482E+02;  2.362896924565E+06;  2.363512475351E+06
134;6.700107;262701; -3.562945734440E+04; -1.292922120033E+02;  2.382813589742E+06;  2.383079956361E+06
135;6.750086;262701; -1.891405338808E+04;  1.693173943949E+01;  1.577287478612E+06;  1.577400878626E+06
136;6.800161;262701; -2.944434662819E+04;  8.861920708416E+01;  9.317775970714E+05;  9.322427086365E+05
137;6.850148;262701; -3.623302401245E+04;  6.610434734744E+00;  1.327493685418E+06;  1.327988071068E+06
138;6.900101;262701; -2.763905293093E+04; -1.261509900838E+02;  2.271377558065E+06;  2.271545717005E+06
139;6.950179;262701; -4.321608880252E+04;  6.120628937202E+01;  2.478560956998E+06;  2.478937686113E+06
140;7.000006;262701; -4.612218342238E+04; -6.014004415466E+01;  1.698133664566E+06;  1.698759901267E+06
141;7.050042;262701; -2.643710376392E+04; -2.945349581777E+02;  9.817733157357E+05;  9.821292433773E+05
142;7.100157;262701; -1.752447584819E+04; -4.635410837011E+02;  1.226249523689E+06;  1.226374827070E+06
143;7.150140;262701; -4.171988286543E+04; -6.007087700999E+02;  2.096464892735E+06;  2.096880052828E+06
144;7.200065;262701; -5.704999211107E+04; -6.828107555972E+02;  2.470441941224E+06;  2.471100676377E+06
145;7.250188;262701; -3.662225827601E+04; -6.541757404352E+02;  1.882880357971E+06;  1.883236591664E+06
146;7.300152;262701; -1.845769806924E+04; -3.575017363092E+02;  1.092804510688E+06;  1.092960435243E+06
147;7.350118;262701; -3.395108874991E+04; -6.610145518838E+01;  1.110160423764E+06;  1.110679452988E+06
148;7.400024;262701; -4.190156530078E+04;  9.259196635509E+01;  1.920873544540E+06;  1.921330508752E+06
149;7.450112;262701; -3.741116171477E+04; -2.911783211663E+01;  2.435765805624E+06;  2.436053089676E+06
150;7.500202;262701; -4.726663108555E+04; -1.060618739929E+02;  2.050600192882E+06;  2.051144874627E+06
151;7.550017;262701; -2.246966026442E+04; -9.364365384630E+01;  1.250442121414E+06;  1.250643991473E+06
152;7.600125;262701; -2.755297548428E+04; -1.425620176113E+02;  1.007278308120E+06;  1.007655088208E+06
153;7.650107;262701; -3.975738640577E+04; -2.441608029945E+02;  1.747395797200E+06;  1.747848043012E+06
154;7.700012;262701; -3.311514551284E+04; -2.821628536354E+02;  2.431961869109E+06;  2.432187333509E+06
155;7.750162;262701; -3.476820335138E+04; -2.744871221595E+02;  2.164065819255E+06;  2.164345114203E+06
156;7.800149;262701; -3.388513603827E+04; -2.387680421332E+02;  1.361377090955E+06;  1.361798752838E+06
157;7.850104;262701; -1.998939260390E+04; -1.561973959292E+02;  1.057241891517E+06;  1.057430857026E+06
158;7.900085;262701; -2.197083641941E+04; -2.180639381759E+02;  1.595619489867E+06;  1.595770760996E+06
159;7.950052;262701; -3.278183990263E+04; -3.217771005511E+02;  2.275770485818E+06;  2.276006602954E+06
160;8.000120;262701; -2.661862759000E+04; -1.093839105854E+02;  2.302411502533E+06;  2.302565371558E+06
161;8.050121;262701; -2.500080061562E+04; -1.629929879757E+00;  1.596746556050E+06;  1.596942267050E+06
162;8.100156;262701; -1.001862172768E+04;  8.476632309769E+00;  1.050381349032E+06;  1.050429127189E+06
163;8.150117;262701; -1.250087775041E+04;  1.811727136338E+02;  1.430063944516E+06;  1.430118593045E+06
164;8.200109;262701; -2.374985533667E+04;  3.311529177914E+02;  2.199554836654E+06;  2.199683078250E+06
165;8.250001;262701; -1.117868019450E+04;  3.019172960115E+02;  2.392064627187E+06;  2.392090766398E+06
166;8.300186;262701; -5.689758391737E+03;  2.116334479299E+02;  1.774399395659E+06;  1.774408530597E+06
167;8.350008;262701; -1.250069446535E+04;  2.531160116312E+02;  1.150492309036E+06;  1.150560248131E+06
168;8.400121;262701;  2.234775244250E+03;  2.460005463696E+02;  1.311359766785E+06;  1.311361694072E+06
169;8.450029;262701;  5.642421610155E+03;  1.376144973500E+00;  2.064778001447E+06;  2.064785710960E+06
170;8.500017;262701;  5.353642641559E+03;  6.688243593554E+01;  2.434239598288E+06;  2.434245486354E+06
171;8.550011;262701;  4.490704315731E+03; -7.630759434370E+01;  1.983138602554E+06;  1.983143688488E+06
172;8.600108;262701;  2.936120001839E+03; -3.263865370279E+02;  1.294393006734E+06;  1.294396377934E+06
173;8.650127;262701;  1.798273320049E+04; -3.976653472998E+02;  1.246743603687E+06;  1.246873349689E+06
174;8.700157;262701;  1.961523170508E+04; -3.296578683471E+02;  1.905599287294E+06;  1.905700267546E+06
175;8.750163;262701;  2.249228954071E+04; -3.502088405369E+02;  2.427077118892E+06;  2.427181362565E+06
176;8.800171;262701;  3.483765790037E+04; -3.185824691434E+02;  2.183071643840E+06;  2.183349620661E+06
177;8.850107;262701;  3.779297300140E+04; -5.433634909833E+01;  1.494455183314E+06;  1.494932977325E+06
178;8.900040;262701;  2.708390957905E+04;  2.300567316362E+02;  1.235423545292E+06;  1.235720408242E+06
179;8.950120;262701;  3.274227611818E+04;  2.810465689068E+01;  1.736302400979E+06;  1.736611092064E+06
180;9.000075;262701;  5.406630089693E+04;  2.285048396821E+02;  2.358737489464E+06;  2.359357065243E+06
181;9.050014;262701;  6.734118239382E+04; -2.942167374209E+01;  2.339608261628E+06;  2.340577205219E+06
182;9.100054;262701;  6.068244090585E+04;  9.712002781744E+00;  1.727067634136E+06;  1.728133377841E+06
183;9.150072;262701;  4.940817277205E+04; -2.621849766776E+01;  1.302156373195E+06;  1.303093392078E+06
184;9.200072;262701;  5.164771884915E+04; -1.598987620770E+01;  1.587204957290E+06;  1.588045044564E+06
185;9.250153;262701;  7.461692419055E+04; -1.699393032617E+02;  2.222907503046E+06;  2.224159499981E+06
186;9.300047;262701;  9.249214177703E+04; -1.529165670829E+02;  2.425477605537E+06;  2.427240497898E+06
187;9.350152;262701;  9.355946598834E+04; -3.146112097115E+02;  1.971114314267E+06;  1.973333502620E+06
188;9.400142;262701;  8.041296431728E+04; -2.719799918785E+02;  1.451920025145E+06;  1.454145136573E+06
189;9.450128;262701;  7.204572377536E+04;  3.537809971837E+02;  1.494494544250E+06;  1.496230147493E+06
190;9.500025;262701;  8.257662185690E+04;  4.593246868555E+02;  2.034527624004E+06;  2.036202780248E+06
191;9.550013;262701;  1.113242388139E+05;  3.840366164758E+02;  2.410860668664E+06;  2.413429592373E+06
192;9.600028;262701;  1.375289220545E+05;  2.606206120680E+01;  2.187496211673E+06;  2.191815202330E+06
193;9.650028;262701;  1.194826911815E+05; -1.079857769454E+02;  1.667948105376E+06;  1.672222176440E+06
194;9.700084;262701;  8.752287013180E+04; -2.032357892591E+02;  1.481714601045E+06;  1.484297292678E+06
195;9.750121;262701;  9.044180139565E+04; -1.374677488628E+02;  1.842602412264E+06;  1.844820692647E+06
196;9.800123;262701;  1.230048311313E+05; -1.667350821539E+02;  2.297889672184E+06;  2.301179515338E+06
197;9.850071;262701;  1.589976303549E+05; -7.724211827989E+01;  2.306214916933E+06;  2.311689316389E+06
198;9.900191;262701;  1.502814915776E+05; -2.274496794097E+01;  1.891152693114E+06;  1.897114397157E+06
199;9.950066;262701;  1.161723752436E+05;  6.337208549472E+01;  1.571819371193E+06;  1.576106646279E+06
200;10.000156;262701;  1.021620074339E+05;  3.335619564807E+02;  1.707352662096E+06;  1.710406472097E+06
201;10.050034;262701;  1.195112745535E+05;  4.462493115455E+02;  2.113473778894E+06;  2.116850150095E+06
202;10.100149;262701;  1.518160834662E+05;  3.830278164236E+02;  2.306815091075E+06;  2.311805384179E+06
203;10.150069;262701;  1.655758953361E+05;  1.918031240407E+02;  2.074761428365E+06;  2.081357825684E+06
204;10.200056;262701;  1.450004301851E+05;  1.287032254298E+02;  1.715668415183E+06;  1.721784902993E+06
205;10.250030;262701;  1.163473372116E+05; -8.693220094839E+01;  1.656206343109E+06;  1.660287975439E+06
206;10.300189;262701;  1.092548423755E+05; -2.177827196212E+02;  1.943394634876E+06;  1.946463299134E+06
207;10.350131;262701;  1.317491907303E+05; -1.525104557592E+02;  2.214505320227E+06;  2.218420989315E+06
208;10.400043;262701;  1.591050055999E+05; -1.755839829113E+02;  2.157755000356E+06;  2.163612967977E+06
209;10.450126;262701;  1.516238310874E+05; -1.259332592122E+02;  1.861297777247E+06;  1.867463310911E+06
210;10.500070;262701;  1.182197063514E+05; -7.232148841335E+01;  1.683975866951E+06;  1.688120441401E+06
211;10.550087;262701;  1.008542802331E+05; -1.092215812367E+02;  1.816808797551E+06;  1.819605947624E+06
212;10.600106;262701;  1.107006077133E+05; -1.320294837378E+02;  2.079689853554E+06;  2.082634036252E+06
213;10.650019;262701;  1.291927988347E+05; -2.305156061873E+02;  2.156111605342E+06;  2.159978723760E+06
214;10.700051;262701;  1.291127701831E+05; -2.225923579425E+02;  1.963152802531E+06;  1.967393982672E+06
215;10.750052;262701;  1.094385116863E+05; -9.301010855216E+01;  1.744424588004E+06;  1.747854095663E+06
216;10.800032;262701;  8.969941886801E+04; -1.309280833223E+02;  1.754141485489E+06;  1.756433418607E+06
217;10.850127;262701;  8.152219960947E+04; -1.000487392545E+02;  1.954566332736E+06;  1.956265684437E+06
218;10.900052;262701;  8.921192460941E+04;  6.099368752733E+01;  2.087907173149E+06;  2.089812224795E+06
219;10.950073;262701;  9.424104455334E+04;  1.397707732998E+02;  2.006451554007E+06;  2.008663543900E+06
220;11.000195;262701;  8.013342158242E+04;  1.673827630687E+02;  1.811428114896E+06;  1.813199715615E+06
221;11.050047;262701;  6.192716975736E+04;  1.788040299978E+02;  1.732196437806E+06;  1.733303062212E+06
222;11.100024;262701;  4.993981649040E+04;  1.718098632981E+02;  1.849985361017E+06;  1.850659301645E+06
223;11.150100;262701;  4.850469385154E+04;  6.313488172477E+01;  2.000460880699E+06;  2.001048836116E+06
224;11.200081;262701;  4.634821807102E+04;  1.224989296490E+02;  1.996725390704E+06;  1.997263242091E+06
225;11.250023;262701;  3.623466612635E+04;  1.397424222975E+02;  1.845103873362E+06;  1.845459637611E+06
226;11.300150;262701;  2.207168778808E+04;  2.876702172935E+01;  1.728892366871E+06;  1.729033249088E+06
227;11.350179;262701;  1.315274821422E+04; -7.686639649875E+01;  1.782806048628E+06;  1.782854567181E+06
228;11.400150;262701;  2.813540713885E+03;  1.060862975999E+02;  1.915940421422E+06;  1.915942490187E+06
229;11.450180;262701; -5.714039797875E+03;  2.538225312648E+02;  1.949272879949E+06;  1.949281271439E+06
230;11.500004;262701; -1.366855401754E+04;  4.041256703998E+02;  1.839160739277E+06;  1.839211574992E+06
231;11.550193;262701; -2.408685953087E+04;  8.688270407036E+01;  1.721820286228E+06;  1.721988757924E+06
232;11.600108;262701; -3.619286903505E+04;  2.133911281436E+01;  1.724813336113E+06;  1.725193023594E+06
233;11.650072;262701; -4.799269261639E+04; -1.417778804426E+01;  1.830071481093E+06;  1.830700664952E+06
234;11.700104;262701; -5.858801593102E+04; -5.455760135549E+01;  1.884294392274E+06;  1.885205006184E+06
235;11.750010;262701; -6.943603898564E+04; -2.761834736321E+01;  1.805716900216E+06;  1.807051434796E+06
236;11.800111;262701; -7.368909272521E+04; -1.257508152435E+02;  1.689357672406E+06;  1.690964057429E+06
237;11.850182;262701; -8.252018133283E+04; -1.627199703106E+02;  1.668374258386E+06;  1.670413802880E+06
238;11.900188;262701; -9.432154994298E+04; -4.587201821547E+01;  1.754267543659E+06;  1.756801403581E+06
239;11.950031;262701; -1.068937881899E+05; -1.251066652392E+02;  1.815232280688E+06;  1.818376894502E+06
240;12.000036;262701; -1.165395248540E+05;  8.067949744492E+00;  1.757960880537E+06;  1.761819490872E+06
241;12.050070;262701; -1.209048842486E+05; -1.147622404419E+01;  1.640296188088E+06;  1.644746052077E+06
242;12.100149;262701; -1.257109733729E+05; -2.413644161033E+02;  1.596057154351E+06;  1.601000233304E+06
243;12.150129;262701; -1.367901638026E+05; -4.400293057419E+02;  1.666476025303E+06;  1.672080765229E+06
244;12.200194;262701; -1.482904858709E+05; -6.271898317439E+02;  1.738126725463E+06;  1.744441164195E+06
245;12.250030;262701; -1.549129066160E+05; -4.696047264484E+02;  1.706902809400E+06;  1.713918151459E+06
246;12.300195;262701; -1.570574797976E+05; -3.066348386112E+02;  1.594293322016E+06;  1.602010718632E+06
247;12.350124;262701; -1.585327234805E+05; -6.578633365633E+01;  1.528498006894E+06;  1.536697363120E+06
248;12.400036;262701; -1.665029624404E+05;  5.109280631759E+01;  1.576937418174E+06;  1.585703269830E+06
249;12.450154;262701; -1.773151659268E+05;  5.425132021921E+01;  1.650034807128E+06;  1.659534734721E+06
250;12.500133;262701; -1.809276099598E+05;  2.004962700671E+02;  1.639662020684E+06;  1.649614010100E+06
251;12.550036;262701; -1.795773134035E+05;  2.594713438941E+02;  1.556176769861E+06;  1.566503819935E+06
252;12.600174;262701; -1.812361209080E+05;  1.418994844436E+02;  1.489405387911E+06;  1.500391602614E+06
253;12.650065;262701; -1.845270643370E+05;  1.515002997390E+02;  1.503671128976E+06;  1.514951195432E+06
254;12.700085;262701; -1.910253220737E+05;  9.739312764663E+01;  1.564340443947E+06;  1.575960566679E+06
255;12.750136;262701; -1.950080362588E+05;  6.716676173894E+01;  1.569501455235E+06;  1.581569776110E+06
256;12.800183;262701; -1.912883097866E+05; -1.801105961301E+02;  1.499374257222E+06;  1.511527179088E+06
